Step number,Step name,Elapsed Time (s),Working Electrode (V),Working Electrode vs. NHE (V),Current (mA),Current Density (mA/cm≤),Cumulative Charge (mAh),Counter Electrode (V)
1_1,Constant Potential,60540,0.400356,0.400356,0.200753,0,4.4603,-1.02303
1_1,Constant Potential,60600,0.400354,0.400354,0.200562,0,4.46365,-1.02282
1_1,Constant Potential,60660,0.400354,0.400354,0.200666,0,4.46699,-1.02295
1_1,Constant Potential,60720,0.400338,0.400338,0.200983,0,4.47034,-1.02285
1_1,Constant Potential,60780,0.400359,0.400359,0.200681,0,4.47368,-1.02309
1_1,Constant Potential,60840,0.400357,0.400357,0.200424,0,4.47703,-1.02306
1_1,Constant Potential,60900,0.400363,0.400363,0.200561,0,4.48037,-1.02297
1_1,Constant Potential,60960,0.400375,0.400375,0.200327,0,4.48371,-1.02302
1_1,Constant Potential,61020,0.400354,0.400354,0.200244,0,4.48705,-1.02294
1_1,Constant Potential,61080,0.400333,0.400333,0.200081,0,4.49038,-1.02295
1_1,Constant Potential,61140,0.400367,0.400367,0.200348,0,4.49372,-1.02302
1_1,Constant Potential,61200,0.40033,0.40033,0.200203,0,4.49706,-1.02304
1_1,Constant Potential,61260,0.400337,0.400337,0.199893,0,4.50039,-1.02303
1_1,Constant Potential,61320,0.400367,0.400367,0.200177,0,4.50373,-1.02298
1_1,Constant Potential,61380,0.400379,0.400379,0.199734,0,4.50706,-1.02302
1_1,Constant Potential,61440,0.400343,0.400343,0.199968,0,4.51039,-1.02299
1_1,Constant Potential,61500,0.400356,0.400356,0.199896,0,4.51372,-1.02299
1_1,Constant Potential,61560,0.400325,0.400325,0.200044,0,4.51706,-1.02306
1_1,Constant Potential,61620,0.40031,0.40031,0.200221,0,4.52039,-1.02309
1_1,Constant Potential,61680,0.400348,0.400348,0.199825,0,4.52372,-1.02308
1_1,Constant Potential,61740,0.400366,0.400366,0.199758,0,4.52705,-1.02309
1_1,Constant Potential,61800,0.400353,0.400353,0.199703,0,4.53038,-1.02298
1_1,Constant Potential,61860,0.400355,0.400355,0.199901,0,4.53371,-1.023
1_1,Constant Potential,61920,0.400383,0.400383,0.199868,0,4.53704,-1.02298
1_1,Constant Potential,61980,0.400345,0.400345,0.199726,0,4.54037,-1.02312
1_1,Constant Potential,62040,0.40038,0.40038,0.199401,0,4.5437,-1.02311
1_1,Constant Potential,62100,0.400357,0.400357,0.199511,0,4.54702,-1.02318
1_1,Constant Potential,62160,0.40038,0.40038,0.199572,0,4.55035,-1.02308
1_1,Constant Potential,62220,0.400392,0.400392,0.199704,0,4.55368,-1.02297
1_1,Constant Potential,62280,0.400397,0.400397,0.199181,0,4.557,-1.02291
1_1,Constant Potential,62340,0.400361,0.400361,0.199203,0,4.56032,-1.02292
1_1,Constant Potential,62400,0.400349,0.400349,0.199046,0,4.56364,-1.02296
1_1,Constant Potential,62460,0.40037,0.40037,0.199033,0,4.56696,-1.02303
1_1,Constant Potential,62520,0.40037,0.40037,0.199298,0,4.57028,-1.02282
1_1,Constant Potential,62580,0.400369,0.400369,0.199138,0,4.5736,-1.02282
1_1,Constant Potential,62640,0.400373,0.400373,0.199191,0,4.57692,-1.02272
1_1,Constant Potential,62700,0.400376,0.400376,0.19911,0,4.58024,-1.02278
1_1,Constant Potential,62760,0.400389,0.400389,0.19911,0,4.58355,-1.02294
1_1,Constant Potential,62820,0.400389,0.400389,0.199226,0,4.58687,-1.02278
1_1,Constant Potential,62880,0.400398,0.400398,0.198951,0,4.59019,-1.02273
1_1,Constant Potential,62940,0.400376,0.400376,0.198894,0,4.59351,-1.02274
1_1,Constant Potential,63000,0.40038,0.40038,0.19923,0,4.59683,-1.02286
1_1,Constant Potential,63060,0.400373,0.400373,0.199022,0,4.60014,-1.02286
1_1,Constant Potential,63120,0.400381,0.400381,0.199053,0,4.60346,-1.0229
1_1,Constant Potential,63180,0.400403,0.400403,0.198945,0,4.60678,-1.02282
1_1,Constant Potential,63240,0.400358,0.400358,0.198887,0,4.61009,-1.02279
1_1,Constant Potential,63300,0.40036,0.40036,0.198954,0,4.61341,-1.02291
1_1,Constant Potential,63360,0.400372,0.400372,0.198754,0,4.61672,-1.02298
1_1,Constant Potential,63420,0.400343,0.400343,0.19867,0,4.62003,-1.02277
1_1,Constant Potential,63480,0.40038,0.40038,0.198558,0,4.62334,-1.02279
1_1,Constant Potential,63540,0.400377,0.400377,0.198696,0,4.62666,-1.0229
1_1,Constant Potential,63600,0.400367,0.400367,0.198534,0,4.62997,-1.0227
1_1,Constant Potential,63660,0.400388,0.400388,0.198509,0,4.63327,-1.02275
1_1,Constant Potential,63720,0.400393,0.400393,0.198463,0,4.63658,-1.02268
1_1,Constant Potential,63780,0.400348,0.400348,0.198557,0,4.63989,-1.02272
1_1,Constant Potential,63840,0.400374,0.400374,0.198609,0,4.6432,-1.02291
1_1,Constant Potential,63900,0.400396,0.400396,0.198768,0,4.64651,-1.02285
1_1,Constant Potential,63960,0.400413,0.400413,0.198428,0,4.64982,-1.02293
1_1,Constant Potential,64020,0.400401,0.400401,0.198554,0,4.65313,-1.02281
1_1,Constant Potential,64080,0.400348,0.400348,0.198078,0,4.65644,-1.02278
1_1,Constant Potential,64140,0.400389,0.400389,0.198398,0,4.65974,-1.02279
1_1,Constant Potential,64200,0.40036,0.40036,0.198329,0,4.66305,-1.02284
1_1,Constant Potential,64260,0.400389,0.400389,0.198553,0,4.66635,-1.02282
1_1,Constant Potential,64320,0.400395,0.400395,0.198582,0,4.66966,-1.02291
1_1,Constant Potential,64380,0.400354,0.400354,0.198499,0,4.67297,-1.02288
1_1,Constant Potential,64440,0.40038,0.40038,0.198283,0,4.67628,-1.02266
1_1,Constant Potential,64500,0.400416,0.400416,0.198195,0,4.67958,-1.02268
1_1,Constant Potential,64560,0.400392,0.400392,0.197969,0,4.68288,-1.02282
1_1,Constant Potential,64620,0.400415,0.400415,0.198001,0,4.68618,-1.0228
1_1,Constant Potential,64680,0.400369,0.400369,0.19837,0,4.68949,-1.02282
1_1,Constant Potential,64740,0.400398,0.400398,0.198266,0,4.69279,-1.02279
1_1,Constant Potential,64800,0.400393,0.400393,0.198282,0,4.6961,-1.02268
1_1,Constant Potential,64860,0.400376,0.400376,0.197942,0,4.6994,-1.02272
1_1,Constant Potential,64920,0.400399,0.400399,0.198044,0,4.7027,-1.02261
1_1,Constant Potential,64980,0.400382,0.400382,0.197907,0,4.706,-1.02261
1_1,Constant Potential,65040,0.400385,0.400385,0.197964,0,4.7093,-1.02255
1_1,Constant Potential,65100,0.400408,0.400408,0.197909,0,4.7126,-1.02255
1_1,Constant Potential,65160,0.400374,0.400374,0.197825,0,4.71589,-1.0225
1_1,Constant Potential,65220,0.400381,0.400381,0.197685,0,4.71919,-1.0225
1_1,Constant Potential,65280,0.400398,0.400398,0.197826,0,4.72248,-1.02263
1_1,Constant Potential,65340,0.400366,0.400366,0.197887,0,4.72578,-1.02261
1_1,Constant Potential,65400,0.400354,0.400354,0.197887,0,4.72908,-1.02258
1_1,Constant Potential,65460,0.400386,0.400386,0.197903,0,4.73238,-1.02253
1_1,Constant Potential,65520,0.400389,0.400389,0.197666,0,4.73568,-1.02244
1_1,Constant Potential,65580,0.40036,0.40036,0.197553,0,4.73897,-1.02234
1_1,Constant Potential,65640,0.400377,0.400377,0.197628,0,4.74226,-1.02251
1_1,Constant Potential,65700,0.400364,0.400364,0.197209,0,4.74555,-1.02235
1_1,Constant Potential,65760,0.400399,0.400399,0.197333,0,4.74884,-1.02241
1_1,Constant Potential,65820,0.400348,0.400348,0.197261,0,4.75213,-1.02227
1_1,Constant Potential,65880,0.400408,0.400408,0.197048,0,4.75541,-1.02229
1_1,Constant Potential,65940,0.400388,0.400388,0.197106,0,4.7587,-1.02229
1_1,Constant Potential,66000,0.400338,0.400338,0.197288,0,4.76199,-1.02236
1_1,Constant Potential,66060,0.400373,0.400373,0.197212,0,4.76527,-1.0224
1_1,Constant Potential,66120,0.400399,0.400399,0.197372,0,4.76856,-1.02242
1_1,Constant Potential,66180,0.400393,0.400393,0.197126,0,4.77185,-1.0223
1_1,Constant Potential,66240,0.400343,0.400343,0.197061,0,4.77513,-1.02235
1_1,Constant Potential,66300,0.400396,0.400396,0.197151,0,4.77842,-1.02234
1_1,Constant Potential,66360,0.400383,0.400383,0.197072,0,4.7817,-1.02235
1_1,Constant Potential,66420,0.40038,0.40038,0.197062,0,4.78499,-1.02239
1_1,Constant Potential,66480,0.400399,0.400399,0.197126,0,4.78827,-1.02242
1_1,Constant Potential,66540,0.4004,0.4004,0.19718,0,4.79156,-1.02251
1_1,Constant Potential,66600,0.400391,0.400391,0.197013,0,4.79484,-1.02241
1_1,Constant Potential,66660,0.400407,0.400407,0.197006,0,4.79813,-1.02244
1_1,Constant Potential,66720,0.400379,0.400379,0.196979,0,4.80141,-1.0225
1_1,Constant Potential,66780,0.400398,0.400398,0.196894,0,4.80469,-1.02232
1_1,Constant Potential,66840,0.400408,0.400408,0.196849,0,4.80797,-1.02228
1_1,Constant Potential,66900,0.400384,0.400384,0.19667,0,4.81125,-1.02231
1_1,Constant Potential,66960,0.400392,0.400392,0.19654,0,4.81453,-1.02223
1_1,Constant Potential,67020,0.4004,0.4004,0.196667,0,4.81781,-1.02222
1_1,Constant Potential,67080,0.400342,0.400342,0.196656,0,4.82108,-1.02223
1_1,Constant Potential,67140,0.400359,0.400359,0.196673,0,4.82436,-1.02231
1_1,Constant Potential,67200,0.40038,0.40038,0.196377,0,4.82764,-1.02224
1_1,Constant Potential,67260,0.40038,0.40038,0.196392,0,4.83091,-1.02213
1_1,Constant Potential,67320,0.400386,0.400386,0.19629,0,4.83418,-1.02208
1_1,Constant Potential,67380,0.400411,0.400411,0.196284,0,4.83745,-1.0221
1_1,Constant Potential,67440,0.400357,0.400357,0.196248,0,4.84073,-1.02198
1_1,Constant Potential,67500,0.400399,0.400399,0.19625,0,4.844,-1.02192
1_1,Constant Potential,67560,0.40036,0.40036,0.196397,0,4.84727,-1.02204
1_1,Constant Potential,67620,0.400365,0.400365,0.196042,0,4.85054,-1.02201
1_1,Constant Potential,67680,0.400363,0.400363,0.196005,0,4.85381,-1.02199
1_1,Constant Potential,67740,0.400373,0.400373,0.19582,0,4.85707,-1.022
1_1,Constant Potential,67800,0.400371,0.400371,0.195909,0,4.86034,-1.02192
1_1,Constant Potential,67860,0.400396,0.400396,0.195888,0,4.8636,-1.02196
1_1,Constant Potential,67920,0.400399,0.400399,0.195965,0,4.86687,-1.02219
1_1,Constant Potential,67980,0.400355,0.400355,0.195945,0,4.87013,-1.02208
1_1,Constant Potential,68040,0.400397,0.400397,0.195815,0,4.8734,-1.02211
1_1,Constant Potential,68100,0.400383,0.400383,0.195841,0,4.87666,-1.0219
1_1,Constant Potential,68160,0.400398,0.400398,0.195713,0,4.87992,-1.022
1_1,Constant Potential,68220,0.400367,0.400367,0.19561,0,4.88318,-1.02204
1_1,Constant Potential,68280,0.400366,0.400366,0.195534,0,4.88644,-1.02208
1_1,Constant Potential,68340,0.400367,0.400367,0.19567,0,4.8897,-1.0221
1_1,Constant Potential,68400,0.400374,0.400374,0.195734,0,4.89297,-1.02202
1_1,Constant Potential,68460,0.400389,0.400389,0.195539,0,4.89623,-1.02195
1_1,Constant Potential,68520,0.400414,0.400414,0.19529,0,4.89948,-1.02204
1_1,Constant Potential,68580,0.400382,0.400382,0.195757,0,4.90274,-1.02199
1_1,Constant Potential,68640,0.400387,0.400387,0.195352,0,4.906,-1.022
1_1,Constant Potential,68700,0.400385,0.400385,0.195331,0,4.90926,-1.02199
1_1,Constant Potential,68760,0.400372,0.400372,0.195456,0,4.91251,-1.02197
1_1,Constant Potential,68820,0.400415,0.400415,0.195422,0,4.91577,-1.02197
1_1,Constant Potential,68880,0.400421,0.400421,0.19537,0,4.91903,-1.02188
1_1,Constant Potential,68940,0.400397,0.400397,0.195323,0,4.92228,-1.02191
1_1,Constant Potential,69000,0.400396,0.400396,0.195184,0,4.92554,-1.0219
1_1,Constant Potential,69060,0.400403,0.400403,0.195279,0,4.92879,-1.02185
1_1,Constant Potential,69120,0.400391,0.400391,0.195235,0,4.93205,-1.02186
1_1,Constant Potential,69180,0.400376,0.400376,0.195045,0,4.9353,-1.02189
1_1,Constant Potential,69240,0.400374,0.400374,0.195051,0,4.93855,-1.0219
1_1,Constant Potential,69300,0.400408,0.400408,0.194834,0,4.9418,-1.02184
1_1,Constant Potential,69360,0.400382,0.400382,0.195114,0,4.94505,-1.02189
1_1,Constant Potential,69420,0.40042,0.40042,0.194804,0,4.9483,-1.02169
1_1,Constant Potential,69480,0.400415,0.400415,0.19481,0,4.95154,-1.02173
1_1,Constant Potential,69540,0.400396,0.400396,0.194986,0,4.95479,-1.02174
1_1,Constant Potential,69600,0.400362,0.400362,0.194658,0,4.95804,-1.02171
1_1,Constant Potential,69660,0.400393,0.400393,0.194604,0,4.96128,-1.02173
1_1,Constant Potential,69720,0.40039,0.40039,0.194655,0,4.96453,-1.02168
1_1,Constant Potential,69780,0.40039,0.40039,0.194849,0,4.96777,-1.02173
1_1,Constant Potential,69840,0.400367,0.400367,0.194793,0,4.97102,-1.02182
1_1,Constant Potential,69900,0.400388,0.400388,0.194443,0,4.97426,-1.0217
1_1,Constant Potential,69960,0.400341,0.400341,0.194824,0,4.97751,-1.02187
1_1,Constant Potential,70020,0.400389,0.400389,0.194583,0,4.98075,-1.02179
1_1,Constant Potential,70080,0.400375,0.400375,0.194467,0,4.98399,-1.02168
1_1,Constant Potential,70140,0.40037,0.40037,0.194385,0,4.98723,-1.02163
1_1,Constant Potential,70200,0.400396,0.400396,0.194532,0,4.99048,-1.02177
1_1,Constant Potential,70260,0.400394,0.400394,0.194528,0,4.99372,-1.02174
1_1,Constant Potential,70320,0.400325,0.400325,0.194521,0,4.99696,-1.02174
1_1,Constant Potential,70380,0.400406,0.400406,0.194586,0,5.0002,-1.0217
1_1,Constant Potential,70440,0.400414,0.400414,0.194534,0,5.00344,-1.02155
1_1,Constant Potential,70500,0.40037,0.40037,0.194318,0,5.00669,-1.02163
1_1,Constant Potential,70560,0.400364,0.400364,0.194092,0,5.00992,-1.02165
1_1,Constant Potential,70620,0.400358,0.400358,0.194488,0,5.01316,-1.02142
1_1,Constant Potential,70680,0.400389,0.400389,0.194032,0,5.0164,-1.02149
1_1,Constant Potential,70740,0.400376,0.400376,0.193883,0,5.01963,-1.02139
1_1,Constant Potential,70800,0.400392,0.400392,0.193834,0,5.02286,-1.02143
1_1,Constant Potential,70860,0.400363,0.400363,0.193941,0,5.02609,-1.02154
1_1,Constant Potential,70920,0.400384,0.400384,0.19372,0,5.02932,-1.02136
1_1,Constant Potential,70980,0.400404,0.400404,0.193684,0,5.03255,-1.02139
1_1,Constant Potential,71040,0.400359,0.400359,0.193743,0,5.03578,-1.02138
1_1,Constant Potential,71100,0.400396,0.400396,0.193702,0,5.03901,-1.02134
1_1,Constant Potential,71160,0.400376,0.400376,0.193647,0,5.04224,-1.02143
1_1,Constant Potential,71220,0.400431,0.400431,0.193747,0,5.04547,-1.02147
1_1,Constant Potential,71280,0.400419,0.400419,0.193634,0,5.04869,-1.02146
1_1,Constant Potential,71340,0.400377,0.400377,0.193591,0,5.05192,-1.02141
1_1,Constant Potential,71400,0.400354,0.400354,0.193276,0,5.05514,-1.02138
1_1,Constant Potential,71460,0.400395,0.400395,0.193202,0,5.05836,-1.02146
1_1,Constant Potential,71520,0.400384,0.400384,0.193071,0,5.06158,-1.02135
1_1,Constant Potential,71580,0.400411,0.400411,0.193236,0,5.0648,-1.02149
1_1,Constant Potential,71640,0.400403,0.400403,0.193315,0,5.06802,-1.02141
1_1,Constant Potential,71700,0.400381,0.400381,0.193348,0,5.07125,-1.02141
1_1,Constant Potential,71760,0.400392,0.400392,0.192884,0,5.07447,-1.02135
1_1,Constant Potential,71820,0.400412,0.400412,0.193069,0,5.07768,-1.02134
1_1,Constant Potential,71880,0.400382,0.400382,0.192911,0,5.0809,-1.02133
1_1,Constant Potential,71940,0.400405,0.400405,0.193034,0,5.08411,-1.02135
1_1,Constant Potential,72000,0.400402,0.400402,0.192815,0,5.08733,-1.02128
1_1,Constant Potential,72060,0.400376,0.400376,0.192786,0,5.09054,-1.02133
1_1,Constant Potential,72120,0.400389,0.400389,0.192956,0,5.09376,-1.02135
1_1,Constant Potential,72180,0.400411,0.400411,0.192752,0,5.09697,-1.02138
1_1,Constant Potential,72240,0.400387,0.400387,0.193039,0,5.10019,-1.0213
1_1,Constant Potential,72300,0.400401,0.400401,0.192596,0,5.1034,-1.02124
1_1,Constant Potential,72360,0.400435,0.400435,0.19234,0,5.10661,-1.02128
1_1,Constant Potential,72420,0.400394,0.400394,0.192857,0,5.10982,-1.0213
1_1,Constant Potential,72480,0.400394,0.400394,0.19255,0,5.11303,-1.02115
1_1,Constant Potential,72540,0.400386,0.400386,0.192455,0,5.11624,-1.02122
1_1,Constant Potential,72600,0.400398,0.400398,0.192432,0,5.11945,-1.02124
1_1,Constant Potential,72660,0.400418,0.400418,0.192296,0,5.12265,-1.02121
1_1,Constant Potential,72720,0.40036,0.40036,0.192497,0,5.12586,-1.02131
1_1,Constant Potential,72780,0.400425,0.400425,0.192314,0,5.12906,-1.02122
1_1,Constant Potential,72840,0.400414,0.400414,0.192202,0,5.13227,-1.0211
1_1,Constant Potential,72900,0.400394,0.400394,0.19193,0,5.13547,-1.021
1_1,Constant Potential,72960,0.400395,0.400395,0.191778,0,5.13867,-1.02106
1_1,Constant Potential,73020,0.400367,0.400367,0.19199,0,5.14187,-1.02106
1_1,Constant Potential,73080,0.400395,0.400395,0.191973,0,5.14507,-1.02105
1_1,Constant Potential,73140,0.40037,0.40037,0.191757,0,5.14826,-1.02102
1_1,Constant Potential,73200,0.400392,0.400392,0.191816,0,5.15146,-1.02099
1_1,Constant Potential,73260,0.400425,0.400425,0.191825,0,5.15466,-1.02106
1_1,Constant Potential,73320,0.400401,0.400401,0.191848,0,5.15785,-1.021
1_1,Constant Potential,73380,0.400405,0.400405,0.191585,0,5.16105,-1.02101
1_1,Constant Potential,73440,0.400431,0.400431,0.191556,0,5.16424,-1.02099
1_1,Constant Potential,73500,0.400371,0.400371,0.191586,0,5.16743,-1.02096
1_1,Constant Potential,73560,0.400381,0.400381,0.191551,0,5.17063,-1.02092
1_1,Constant Potential,73620,0.40039,0.40039,0.191342,0,5.17382,-1.02091
1_1,Constant Potential,73680,0.400416,0.400416,0.191406,0,5.17701,-1.02097
1_1,Constant Potential,73740,0.400415,0.400415,0.191525,0,5.1802,-1.02107
1_1,Constant Potential,73800,0.400402,0.400402,0.191433,0,5.18339,-1.02098
1_1,Constant Potential,73860,0.40037,0.40037,0.191373,0,5.18658,-1.02099
1_1,Constant Potential,73920,0.400387,0.400387,0.191445,0,5.18977,-1.021
1_1,Constant Potential,73980,0.400394,0.400394,0.191514,0,5.19296,-1.02102
1_1,Constant Potential,74040,0.400393,0.400393,0.191141,0,5.19615,-1.0208
1_1,Constant Potential,74100,0.400396,0.400396,0.191324,0,5.19934,-1.02095
1_1,Constant Potential,74160,0.400408,0.400408,0.191327,0,5.20253,-1.02091
1_1,Constant Potential,74220,0.400389,0.400389,0.190937,0,5.20571,-1.02085
1_1,Constant Potential,74280,0.400352,0.400352,0.191224,0,5.2089,-1.02079
1_1,Constant Potential,74340,0.400405,0.400405,0.191169,0,5.21208,-1.02083
1_1,Constant Potential,74400,0.400382,0.400382,0.191432,0,5.21527,-1.02084
1_1,Constant Potential,74460,0.400415,0.400415,0.190957,0,5.21846,-1.02086
1_1,Constant Potential,74520,0.400364,0.400364,0.191034,0,5.22164,-1.02082
1_1,Constant Potential,74580,0.400403,0.400403,0.191121,0,5.22483,-1.02096
1_1,Constant Potential,74640,0.400386,0.400386,0.191121,0,5.22801,-1.02092
1_1,Constant Potential,74700,0.400383,0.400383,0.190967,0,5.2312,-1.02094
1_1,Constant Potential,74760,0.40039,0.40039,0.190748,0,5.23438,-1.02072
1_1,Constant Potential,74820,0.400376,0.400376,0.190976,0,5.23756,-1.02084
1_1,Constant Potential,74880,0.400373,0.400373,0.190774,0,5.24074,-1.02087
1_1,Constant Potential,74940,0.400366,0.400366,0.190797,0,5.24392,-1.02081
1_1,Constant Potential,75000,0.400374,0.400374,0.19089,0,5.2471,-1.02087
1_1,Constant Potential,75060,0.400415,0.400415,0.1909,0,5.25028,-1.02085
1_1,Constant Potential,75120,0.400376,0.400376,0.190796,0,5.25346,-1.02095
1_1,Constant Potential,75180,0.400389,0.400389,0.190686,0,5.25664,-1.02081
1_1,Constant Potential,75240,0.400412,0.400412,0.190955,0,5.25982,-1.02085
1_1,Constant Potential,75300,0.400367,0.400367,0.190756,0,5.263,-1.0208
1_1,Constant Potential,75360,0.400381,0.400381,0.191029,0,5.26618,-1.02089
1_1,Constant Potential,75420,0.400396,0.400396,0.19083,0,5.26937,-1.02087
1_1,Constant Potential,75480,0.400372,0.400372,0.191038,0,5.27255,-1.02094
1_1,Constant Potential,75540,0.40037,0.40037,0.191124,0,5.27573,-1.02092
1_1,Constant Potential,75600,0.400335,0.400335,0.190794,0,5.27892,-1.02091
1_1,Constant Potential,75660,0.400376,0.400376,0.190683,0,5.28209,-1.02086
1_1,Constant Potential,75720,0.400357,0.400357,0.190955,0,5.28527,-1.02093
1_1,Constant Potential,75780,0.400386,0.400386,0.190976,0,5.28846,-1.02087
1_1,Constant Potential,75840,0.400351,0.400351,0.190807,0,5.29164,-1.02073
1_1,Constant Potential,75900,0.400403,0.400403,0.190986,0,5.29482,-1.0208
1_1,Constant Potential,75960,0.400363,0.400363,0.190691,0,5.298,-1.02066
1_1,Constant Potential,76020,0.400393,0.400393,0.190501,0,5.30118,-1.02053
1_1,Constant Potential,76080,0.400362,0.400362,0.190819,0,5.30436,-1.02061
1_1,Constant Potential,76140,0.400389,0.400389,0.190708,0,5.30753,-1.02062
1_1,Constant Potential,76200,0.400425,0.400425,0.19061,0,5.31071,-1.02057
1_1,Constant Potential,76260,0.400362,0.400362,0.190506,0,5.31389,-1.02055
1_1,Constant Potential,76320,0.400405,0.400405,0.190446,0,5.31706,-1.02044
1_1,Constant Potential,76380,0.400389,0.400389,0.190134,0,5.32023,-1.02053
1_1,Constant Potential,76440,0.400399,0.400399,0.190503,0,5.32341,-1.02059
1_1,Constant Potential,76500,0.400413,0.400413,0.19036,0,5.32658,-1.02059
1_1,Constant Potential,76560,0.400383,0.400383,0.190377,0,5.32975,-1.02066
1_1,Constant Potential,76620,0.400366,0.400366,0.190342,0,5.33293,-1.02061
1_1,Constant Potential,76680,0.400406,0.400406,0.19026,0,5.3361,-1.02059
1_1,Constant Potential,76740,0.400378,0.400378,0.189996,0,5.33927,-1.02048
1_1,Constant Potential,76800,0.400376,0.400376,0.190084,0,5.34243,-1.02047
1_1,Constant Potential,76860,0.400413,0.400413,0.190031,0,5.3456,-1.02044
1_1,Constant Potential,76920,0.400375,0.400375,0.190048,0,5.34877,-1.02048
1_1,Constant Potential,76980,0.400397,0.400397,0.190192,0,5.35194,-1.02041
1_1,Constant Potential,77040,0.40036,0.40036,0.190261,0,5.35511,-1.02038
1_1,Constant Potential,77100,0.40038,0.40038,0.190254,0,5.35828,-1.02049
1_1,Constant Potential,77160,0.400373,0.400373,0.190119,0,5.36145,-1.02055
1_1,Constant Potential,77220,0.400419,0.400419,0.190196,0,5.36462,-1.02055
1_1,Constant Potential,77280,0.400435,0.400435,0.190025,0,5.36779,-1.02048
1_1,Constant Potential,77340,0.400405,0.400405,0.190038,0,5.37095,-1.02036
1_1,Constant Potential,77400,0.400378,0.400378,0.190133,0,5.37412,-1.02048
1_1,Constant Potential,77460,0.400385,0.400385,0.190085,0,5.37729,-1.02053
1_1,Constant Potential,77520,0.400396,0.400396,0.19037,0,5.38046,-1.02047
1_1,Constant Potential,77580,0.400404,0.400404,0.189931,0,5.38363,-1.02046
1_1,Constant Potential,77640,0.400434,0.400434,0.190047,0,5.3868,-1.02043
1_1,Constant Potential,77700,0.400407,0.400407,0.189823,0,5.38996,-1.02041
1_1,Constant Potential,77760,0.40041,0.40041,0.189924,0,5.39313,-1.02043
1_1,Constant Potential,77820,0.400362,0.400362,0.189769,0,5.39629,-1.02038
1_1,Constant Potential,77880,0.400383,0.400383,0.189924,0,5.39945,-1.02036
1_1,Constant Potential,77940,0.400399,0.400399,0.189945,0,5.40262,-1.02038
1_1,Constant Potential,78000,0.40039,0.40039,0.189838,0,5.40578,-1.02032
1_1,Constant Potential,78060,0.400397,0.400397,0.189538,0,5.40895,-1.02028
1_1,Constant Potential,78120,0.40036,0.40036,0.189532,0,5.41211,-1.02037
1_1,Constant Potential,78180,0.400402,0.400402,0.189719,0,5.41527,-1.02042
1_1,Constant Potential,78240,0.400392,0.400392,0.189649,0,5.41843,-1.02021
1_1,Constant Potential,78300,0.40038,0.40038,0.189691,0,5.42159,-1.0203
1_1,Constant Potential,78360,0.400386,0.400386,0.189692,0,5.42475,-1.02029
1_1,Constant Potential,78420,0.400386,0.400386,0.189504,0,5.42791,-1.02028
1_1,Constant Potential,78480,0.400369,0.400369,0.189458,0,5.43107,-1.02028
1_1,Constant Potential,78540,0.400387,0.400387,0.189635,0,5.43423,-1.02031
1_1,Constant Potential,78600,0.400382,0.400382,0.189617,0,5.43739,-1.02022
1_1,Constant Potential,78660,0.400386,0.400386,0.189814,0,5.44055,-1.02039
1_1,Constant Potential,78720,0.400375,0.400375,0.189543,0,5.44371,-1.02039
1_1,Constant Potential,78780,0.400418,0.400418,0.189667,0,5.44687,-1.02027
1_1,Constant Potential,78840,0.400392,0.400392,0.189888,0,5.45003,-1.02024
1_1,Constant Potential,78900,0.400402,0.400402,0.189862,0,5.4532,-1.02032
1_1,Constant Potential,78960,0.400387,0.400387,0.189743,0,5.45636,-1.02029
1_1,Constant Potential,79020,0.400374,0.400374,0.189546,0,5.45952,-1.02023
1_1,Constant Potential,79080,0.400357,0.400357,0.189285,0,5.46268,-1.02028
1_1,Constant Potential,79140,0.400392,0.400392,0.189605,0,5.46584,-1.0201
1_1,Constant Potential,79200,0.400366,0.400366,0.189351,0,5.46899,-1.02018
1_1,Constant Potential,79260,0.400335,0.400335,0.189297,0,5.47215,-1.02014
1_1,Constant Potential,79320,0.400376,0.400376,0.189131,0,5.4753,-1.02004
1_1,Constant Potential,79380,0.400375,0.400375,0.189007,0,5.47845,-1.02
1_1,Constant Potential,79440,0.40037,0.40037,0.189159,0,5.48161,-1.02003
1_1,Constant Potential,79500,0.400401,0.400401,0.189202,0,5.48476,-1.02003
1_1,Constant Potential,79560,0.4004,0.4004,0.18909,0,5.48791,-1.01994
1_1,Constant Potential,79620,0.400364,0.400364,0.188974,0,5.49106,-1.01999
1_1,Constant Potential,79680,0.400373,0.400373,0.189113,0,5.49421,-1.02006
1_1,Constant Potential,79740,0.400408,0.400408,0.189371,0,5.49737,-1.02013
1_1,Constant Potential,79800,0.400377,0.400377,0.189321,0,5.50052,-1.02011
1_1,Constant Potential,79860,0.400378,0.400378,0.189152,0,5.50368,-1.01999
1_1,Constant Potential,79920,0.4004,0.4004,0.189241,0,5.50683,-1.02013
1_1,Constant Potential,79980,0.400369,0.400369,0.189171,0,5.50998,-1.01999
1_1,Constant Potential,80040,0.400409,0.400409,0.18907,0,5.51314,-1.02
1_1,Constant Potential,80100,0.400415,0.400415,0.189142,0,5.51629,-1.02001
1_1,Constant Potential,80160,0.400392,0.400392,0.189074,0,5.51944,-1.02006
1_1,Constant Potential,80220,0.400404,0.400404,0.188773,0,5.52259,-1.01992
1_1,Constant Potential,80280,0.400399,0.400399,0.189051,0,5.52574,-1.01997
1_1,Constant Potential,80340,0.400396,0.400396,0.188918,0,5.52889,-1.01989
