Step number,Step name,Elapsed Time (s),Working Electrode (V),Working Electrode vs. NHE (V),Current (mA),Current Density (mA/cm≤),Cumulative Charge (mAh),Counter Electrode (V)
1_1,Constant Potential,37201,0.199889,0.199889,9.28E-06,0,-0.00648688,0.355947
1_1,Constant Potential,37261,0.19991,0.19991,-0.000632854,0,-0.00649207,0.355825
1_1,Constant Potential,37321,0.199903,0.199903,-0.000503066,0,-0.00650154,0.355824
1_1,Constant Potential,37381,0.199893,0.199893,0.000249941,0,-0.00650365,0.35573
1_1,Constant Potential,37442.1,0.199907,0.199907,-0.000216982,0,-0.00650337,0.355516
1_1,Constant Potential,37502.1,0.199919,0.199919,-0.000229224,0,-0.00650709,0.35538
1_1,Constant Potential,37562.1,0.199886,0.199886,-0.000557942,0,-0.00651365,0.355282
1_1,Constant Potential,37622.1,0.199905,0.199905,-0.000189816,0,-0.00651988,0.355136
1_1,Constant Potential,37682.1,0.199891,0.199891,0.000651056,0,-0.00651603,0.354836
1_1,Constant Potential,37742.1,0.199906,0.199906,0.000378683,0,-0.00650745,0.354703
1_1,Constant Potential,37802.1,0.199915,0.199915,-0.000789372,0,-0.00651088,0.354573
1_1,Constant Potential,37862.1,0.199911,0.199911,0.000500592,0,-0.00651328,0.354495
1_1,Constant Potential,37922.1,0.199933,0.199933,-3.28E-05,0,-0.00650938,0.354575
1_1,Constant Potential,37984.1,0.199901,0.199901,-8.46E-05,0,-0.00651039,0.354506
1_1,Constant Potential,38044.1,0.19989,0.19989,-0.000171627,0,-0.00651253,0.354398
1_1,Constant Potential,38104.1,0.199899,0.199899,-0.000285347,0,-0.00651634,0.354195
1_1,Constant Potential,38164.1,0.199914,0.199914,0.00025956,0,-0.00651655,0.353988
1_1,Constant Potential,38224.1,0.1999,0.1999,-0.000226762,0,-0.00651628,0.353865
1_1,Constant Potential,38286.1,0.199928,0.199928,-0.000155876,0,-0.00651957,0.354046
1_1,Constant Potential,38346.1,0.199896,0.199896,-1.06E-05,0,-0.00652096,0.353947
1_1,Constant Potential,38406.1,0.199885,0.199885,-0.000361059,0,-0.00652406,0.353777
1_1,Constant Potential,38466.1,0.199901,0.199901,-0.000115845,0,-0.00652803,0.353608
1_1,Constant Potential,38526.1,0.199892,0.199892,-0.000251631,0,-0.00653109,0.35336
1_1,Constant Potential,38586.1,0.19988,0.19988,-0.00029064,0,-0.00653561,0.35323
1_1,Constant Potential,38646.1,0.199905,0.199905,-0.00014652,0,-0.00653926,0.353085
1_1,Constant Potential,38706.1,0.199893,0.199893,-0.00056588,0,-0.00654519,0.35299
1_1,Constant Potential,38766.1,0.199896,0.199896,-7.51E-07,0,-0.00654992,0.35325
1_1,Constant Potential,38826.1,0.199891,0.199891,-0.000328384,0,-0.00655266,0.353216
1_1,Constant Potential,38886.1,0.199901,0.199901,-0.000421191,0,-0.0065589,0.353123
1_1,Constant Potential,38948.1,0.199894,0.199894,0.000106491,0,-0.00656161,0.352934
1_1,Constant Potential,39008.1,0.19989,0.19989,-0.000731711,0,-0.00656682,0.352865
1_1,Constant Potential,39068.1,0.199893,0.199893,-0.000237569,0,-0.0065749,0.352656
1_1,Constant Potential,39128.1,0.199909,0.199909,-0.000326188,0,-0.0065796,0.352601
1_1,Constant Potential,39188.1,0.199874,0.199874,0.00014226,0,-0.00658113,0.35253
1_1,Constant Potential,39248.1,0.19992,0.19992,6.65E-05,0,-0.00657939,0.352479
1_1,Constant Potential,39308.1,0.199892,0.199892,-2.92E-05,0,-0.00657908,0.352367
1_1,Constant Potential,39368.1,0.199895,0.199895,-0.000503175,0,-0.00658352,0.35224
1_1,Constant Potential,39428.1,0.199909,0.199909,-0.000543765,0,-0.00659224,0.352171
1_1,Constant Potential,39488.1,0.199888,0.199888,8.88E-05,0,-0.00659603,0.352432
1_1,Constant Potential,39548.1,0.199894,0.199894,0.00012916,0,-0.00659422,0.352169
1_1,Constant Potential,39608.1,0.199889,0.199889,-9.04E-05,0,-0.00659389,0.352038
1_1,Constant Potential,39670.1,0.199901,0.199901,3.83E-05,0,-0.00659434,0.352015
1_1,Constant Potential,39730.1,0.199891,0.199891,-0.000216831,0,-0.00659583,0.3518
1_1,Constant Potential,39790.1,0.199919,0.199919,5.86E-05,0,-0.00659715,0.351659
1_1,Constant Potential,39850.1,0.1999,0.1999,-6.24E-05,0,-0.00659718,0.351375
1_1,Constant Potential,39911.1,0.199869,0.199869,-0.000452045,0,-0.00660154,0.351254
1_1,Constant Potential,39971.1,0.199918,0.199918,-0.000146435,0,-0.00660653,0.35118
1_1,Constant Potential,40031.1,0.199865,0.199865,2.42E-05,0,-0.00660755,0.351007
1_1,Constant Potential,40091.1,0.199901,0.199901,-0.000212736,0,-0.00660912,0.350957
1_1,Constant Potential,40151.1,0.199902,0.199902,-0.000693165,0,-0.00661667,0.350851
1_1,Constant Potential,40211.1,0.199911,0.199911,0.000177039,0,-0.00662097,0.351716
1_1,Constant Potential,40271.1,0.1999,0.1999,-0.000602455,0,-0.00662451,0.351297
1_1,Constant Potential,40331.1,0.199884,0.199884,-3.23E-05,0,-0.0066298,0.351028
1_1,Constant Potential,40391.1,0.199922,0.199922,2.97E-05,0,-0.00662982,0.350781
1_1,Constant Potential,40451.1,0.199894,0.199894,0.0148308,0,0.00024718,-0.27204
1_1,Constant Potential,40511.1,0.199892,0.199892,0.0083616,0,0.000440449,-0.268978
1_1,Constant Potential,40571.1,0.199912,0.199912,0.00582641,0,0.000558683,-0.263552
1_1,Constant Potential,40631.1,0.199926,0.199926,0.00460608,0,0.00064562,-0.256537
1_1,Constant Potential,40691.1,0.199933,0.199933,0.00344294,0,0.000712695,-0.248582
1_1,Constant Potential,40751.1,0.199904,0.199904,0.003613,0,0.000771495,-0.241425
1_1,Constant Potential,40811.1,0.199935,0.199935,0.0026552,0,0.00082373,-0.234231
1_1,Constant Potential,40872.1,0.199897,0.199897,0.00329254,0,0.00087412,-0.226983
1_1,Constant Potential,40932.1,0.199903,0.199903,0.00215142,0,0.000919487,-0.219171
1_1,Constant Potential,40993.1,0.199908,0.199908,0.00171289,0,0.000952226,-0.210744
1_1,Constant Potential,41053.1,0.199908,0.199908,0.00158085,0,0.000979674,-0.203491
1_1,Constant Potential,41113.1,0.199849,0.199849,0.00192897,0,0.00100892,-0.196279
1_1,Constant Potential,41173.1,0.199934,0.199934,0.00201773,0,0.00104181,-0.189573
1_1,Constant Potential,41233.1,0.199903,0.199903,0.000852247,0,0.00106573,-0.182935
1_1,Constant Potential,41293.1,0.199901,0.199901,0.000957683,0,0.00108081,-0.17679
1_1,Constant Potential,41353.1,0.199894,0.199894,0.000866513,0,0.00109601,-0.171553
1_1,Constant Potential,41413.1,0.199883,0.199883,0.00145446,0,0.00111535,-0.165777
1_1,Constant Potential,41473.1,0.199915,0.199915,0.0012818,0,0.00113816,-0.160194
1_1,Constant Potential,41533.1,0.199899,0.199899,-0.000566191,0,0.00114412,-0.155141
1_1,Constant Potential,41593.1,0.199878,0.199878,0.000372594,0,0.00114251,-0.149332
1_1,Constant Potential,41653.1,0.199915,0.199915,0.000585816,0,0.00115049,-0.145621
1_1,Constant Potential,41714.1,0.199901,0.199901,0.00155941,0,0.00116867,-0.14234
1_1,Constant Potential,41774.1,0.199873,0.199873,0.000500366,0,0.00118583,-0.138919
1_1,Constant Potential,41834.1,0.199903,0.199903,0.00176009,0,0.00120467,-0.136181
1_1,Constant Potential,41894.1,0.199904,0.199904,0.0020321,0,0.00123627,-0.132952
1_1,Constant Potential,41954.1,0.19988,0.19988,0.00128369,0,0.0012639,-0.130516
1_1,Constant Potential,42014.1,0.199874,0.199874,0.000724233,0,0.00128064,-0.127952
1_1,Constant Potential,42074.1,0.199866,0.199866,0.00056554,0,0.00129138,-0.125261
1_1,Constant Potential,42134.1,0.199891,0.199891,0.00087987,0,0.00130343,-0.123189
1_1,Constant Potential,42194.1,0.199879,0.199879,0.000232246,0,0.0013127,-0.121009
1_1,Constant Potential,42254.1,0.199907,0.199907,0.000653458,0,0.00132008,-0.118903
1_1,Constant Potential,42314.1,0.1999,0.1999,8.93E-05,0,0.00132627,-0.117
1_1,Constant Potential,42374.1,0.199919,0.199919,0.000153345,0,0.00132829,-0.115289
1_1,Constant Potential,42434.1,0.19988,0.19988,0.000767659,0,0.00133596,-0.113187
1_1,Constant Potential,42494.1,0.199902,0.199902,0.00133994,0,0.00135353,-0.110874
1_1,Constant Potential,42554.1,0.199897,0.199897,-0.00268955,0,0.00134228,-0.109195
1_1,Constant Potential,42614.1,0.199886,0.199886,0.000469153,0,0.00132378,-0.107977
1_1,Constant Potential,42674.1,0.199895,0.199895,0.0010841,0,0.00133672,-0.10672
1_1,Constant Potential,42734.1,0.199879,0.199879,0.000206337,0,0.00134747,-0.104985
1_1,Constant Potential,42794.1,0.199904,0.199904,0.00029148,0,0.00135162,-0.103843
1_1,Constant Potential,42854.1,0.199898,0.199898,0.00113296,0,0.00136349,-0.102734
1_1,Constant Potential,42914.1,0.199874,0.199874,0.000565408,0,0.00137765,-0.100527
1_1,Constant Potential,42974.1,0.199898,0.199898,0.000360202,0,0.00138536,-0.0992856
1_1,Constant Potential,43034.1,0.199885,0.199885,0.000645507,0,0.00139374,-0.0984796
1_1,Constant Potential,43094.1,0.199905,0.199905,0.000350521,0,0.00140204,-0.0971424
1_1,Constant Potential,43154.1,0.199899,0.199899,0.0016446,0,0.00141867,-0.0959907
1_1,Constant Potential,43214.1,0.19989,0.19989,-0.000118956,0,0.00143138,-0.0950328
1_1,Constant Potential,43274.1,0.199887,0.199887,0.000906842,0,0.00143795,-0.0939783
1_1,Constant Potential,43334.1,0.199908,0.199908,0.00113972,0,0.001455,-0.0948048
1_1,Constant Potential,43394.1,0.199916,0.199916,0.000539356,0,0.00146899,-0.0934624
1_1,Constant Potential,43454.1,0.199904,0.199904,2.87E-05,0,0.00147373,-0.0920806
1_1,Constant Potential,43514.1,0.199875,0.199875,0.000585106,0,0.00147884,-0.0909311
1_1,Constant Potential,43574.1,0.199888,0.199888,0.000556842,0,0.00148836,-0.089566
1_1,Constant Potential,43634.1,0.199877,0.199877,0.000465078,0,0.00149688,-0.0887388
1_1,Constant Potential,43694.1,0.199897,0.199897,0.000196209,0,0.00150239,-0.0880219
1_1,Constant Potential,43754.1,0.199915,0.199915,0.000644835,0,0.00150939,-0.0864284
1_1,Constant Potential,43814.1,0.199895,0.199895,0.000105929,0,0.00151565,-0.0857893
1_1,Constant Potential,43874.1,0.199892,0.199892,0.000480656,0,0.00152054,-0.0851296
1_1,Constant Potential,43934.1,0.1999,0.1999,0.00122977,0,0.00153479,-0.084562
1_1,Constant Potential,43994.1,0.199891,0.199891,0.000137614,0,0.00154619,-0.0840249
1_1,Constant Potential,44054.1,0.199899,0.199899,-0.000592506,0,0.0015424,-0.0834863
1_1,Constant Potential,44114.1,0.199904,0.199904,0.000593363,0,0.0015424,-0.0831257
1_1,Constant Potential,44174.1,0.1999,0.1999,2.33E-05,0,0.00154754,-0.0826121
1_1,Constant Potential,44234.1,0.199897,0.199897,0.0002226,0,0.00154959,-0.0818672
1_1,Constant Potential,44294.1,0.199918,0.199918,0.000930843,0,0.0015592,-0.0814105
1_1,Constant Potential,44354.1,0.199921,0.199921,-0.000229687,0,0.00156505,-0.0809163
1_1,Constant Potential,44414.1,0.199912,0.199912,-0.000267144,0,0.00156091,-0.0800358
1_1,Constant Potential,44474.1,0.199916,0.199916,0.000834345,0,0.00156563,-0.0790502
1_1,Constant Potential,44534.1,0.19992,0.19992,0.00046885,0,0.00157649,-0.0788714
1_1,Constant Potential,44594.1,0.199884,0.199884,9.21E-05,0,0.00158117,-0.078502
1_1,Constant Potential,44654.1,0.199897,0.199897,-0.0003006,0,0.00157943,-0.078135
1_1,Constant Potential,44714.1,0.199906,0.199906,-0.000210183,0,0.00157517,-0.0776673
1_1,Constant Potential,44774.1,0.199927,0.199927,-0.000201291,0,0.00157174,-0.0769711
1_1,Constant Potential,44834.1,0.199908,0.199908,-0.000512318,0,0.0015658,-0.0760571
1_1,Constant Potential,44894.1,0.199903,0.199903,0.000725408,0,0.00156757,-0.0754299
1_1,Constant Potential,44954.1,0.199896,0.199896,-0.000223437,0,0.00157176,-0.0748292
1_1,Constant Potential,45014.1,0.199913,0.199913,-9.90E-05,0,0.00156907,-0.0744476
1_1,Constant Potential,45074.1,0.199936,0.199936,0.00110144,0,0.00157742,-0.0740245
1_1,Constant Potential,45134.1,0.19991,0.19991,9.93E-05,0,0.00158743,-0.073001
1_1,Constant Potential,45194.1,0.199928,0.199928,0.00105418,0,0.00159704,-0.0728017
1_1,Constant Potential,45254.1,0.199928,0.199928,-0.00070396,0,0.00159996,-0.071152
1_1,Constant Potential,45314.1,0.199896,0.199896,0.000355485,0,0.00159706,-0.0697058
1_1,Constant Potential,45374.1,0.199882,0.199882,-0.000223637,0,0.00159815,-0.068753
1_1,Constant Potential,45434.1,0.199877,0.199877,-0.000268202,0,0.00159406,-0.0676907
1_1,Constant Potential,45494.1,0.199898,0.199898,0.000116482,0,0.00159279,-0.0561595
1_1,Constant Potential,45554.1,0.199911,0.199911,0.000323653,0,0.00159646,-0.0564661
1_1,Constant Potential,45614.1,0.199903,0.199903,0.00104257,0,0.00160784,-0.0586461
1_1,Constant Potential,45674.1,0.199899,0.199899,-0.000286698,0,0.00161414,-0.0598298
1_1,Constant Potential,45734.1,0.199909,0.199909,0.000782907,0,0.00161828,-0.0601307
1_1,Constant Potential,45795.1,0.199903,0.199903,0.00131224,0,0.00163603,-0.0605937
1_1,Constant Potential,45855.1,0.199908,0.199908,0.000265321,0,0.00164917,-0.0609707
1_1,Constant Potential,45915.1,0.199892,0.199892,0.000405181,0,0.00165476,-0.0610989
1_1,Constant Potential,45975.1,0.19991,0.19991,-0.000116319,0,0.00165717,-0.0610054
1_1,Constant Potential,46035.1,0.199909,0.199909,0.000749079,0,0.00166244,-0.0609883
1_1,Constant Potential,46095.1,0.199893,0.199893,0.000259879,0,0.00167085,-0.0609465
1_1,Constant Potential,46155.1,0.199878,0.199878,0.000279577,0,0.00167535,-0.0611316
1_1,Constant Potential,46215.1,0.199884,0.199884,0.000404752,0,0.00168105,-0.0605841
1_1,Constant Potential,46275.1,0.199899,0.199899,0.000514239,0,0.00168871,-0.0609517
1_1,Constant Potential,46335.1,0.199875,0.199875,0.000624559,0,0.0016982,-0.0611003
1_1,Constant Potential,46395.1,0.19989,0.19989,-0.000139537,0,0.00170224,-0.0610214
1_1,Constant Potential,46455.1,0.199906,0.199906,0.000374368,0,0.0017042,-0.0610697
1_1,Constant Potential,46515.1,0.199912,0.199912,-0.000295262,0,0.00170486,-0.0606444
1_1,Constant Potential,46575.1,0.199925,0.199925,0.000295691,0,0.00170486,-0.0604831
1_1,Constant Potential,46635.1,0.199911,0.199911,0.000687886,0,0.00171306,-0.0603606
1_1,Constant Potential,46695.1,0.199931,0.199931,0.0004623,0,0.00172264,-0.0601874
1_1,Constant Potential,46755.1,0.199932,0.199932,0.000521987,0,0.00173084,-0.060314
1_1,Constant Potential,46815.1,0.199921,0.199921,0.000649892,0,0.00174061,-0.0600861
1_1,Constant Potential,46875.1,0.199902,0.199902,-0.000265396,0,0.00174381,-0.0601762
1_1,Constant Potential,46935.1,0.199901,0.199901,-0.00020551,0,0.00173989,-0.0605159
1_1,Constant Potential,46995.1,0.199899,0.199899,0.000560759,0,0.00174285,-0.0599535
1_1,Constant Potential,47055.1,0.199901,0.199901,0.000302548,0,0.00175004,-0.0599032
1_1,Constant Potential,47115.1,0.199899,0.199899,0.000635847,0,0.00175786,-0.0599065
1_1,Constant Potential,47175.1,0.19991,0.19991,0.000764519,0,0.00176953,-0.0595486
1_1,Constant Potential,47235.1,0.199908,0.199908,-4.39E-05,0,0.00177554,-0.0597922
1_1,Constant Potential,47295.1,0.199911,0.199911,-5.93E-05,0,0.00177468,-0.0593717
1_1,Constant Potential,47355.1,0.199924,0.199924,-0.00019081,0,0.00177259,-0.0588756
1_1,Constant Potential,47415.1,0.199914,0.199914,-0.000271489,0,0.00176874,-0.0586331
1_1,Constant Potential,47475.1,0.19992,0.19992,-0.000174391,0,0.00176503,-0.0585269
1_1,Constant Potential,47535.1,0.199922,0.199922,-0.00037225,0,0.00176047,-0.0586871
1_1,Constant Potential,47595.1,0.199912,0.199912,0.000849615,0,0.00176445,-0.058644
1_1,Constant Potential,47655.1,0.199895,0.199895,0.000554547,0,0.00177615,-0.0588708
1_1,Constant Potential,47715.1,0.199905,0.199905,0.0003132,0,0.00178338,-0.0589392
1_1,Constant Potential,47775.1,0.199921,0.199921,0.000373327,0,0.0017891,-0.0589106
1_1,Constant Potential,47835.1,0.199914,0.199914,0.000829696,0,0.00179913,-0.0588317
1_1,Constant Potential,47895.1,0.199915,0.199915,-0.000483687,0,0.00180201,-0.0586622
1_1,Constant Potential,47955.1,0.199906,0.199906,0.000364791,0,0.00180102,-0.0583009
1_1,Constant Potential,48015.1,0.199923,0.199923,-0.000380278,0,0.00180089,-0.0581571
1_1,Constant Potential,48075.1,0.19992,0.19992,0.00054554,0,0.00180227,-0.057969
1_1,Constant Potential,48135.1,0.1999,0.1999,0.000386798,0,0.00181004,-0.0577075
1_1,Constant Potential,48195.1,0.199909,0.199909,-0.000234294,0,0.00181131,-0.0573924
1_1,Constant Potential,48255.1,0.199911,0.199911,0.000600945,0,0.00181436,-0.0573299
1_1,Constant Potential,48315.1,0.199912,0.199912,0.00022945,0,0.00182128,-0.0571722
1_1,Constant Potential,48375.1,0.199896,0.199896,-0.000195974,0,0.00182156,-0.0569532
1_1,Constant Potential,48435.1,0.199936,0.199936,0.000918265,0,0.00182758,-0.0566669
1_1,Constant Potential,48495.1,0.199897,0.199897,5.16E-05,0,0.00183566,-0.0568284
1_1,Constant Potential,48555.1,0.199897,0.199897,0.000297637,0,0.00183858,-0.0565901
1_1,Constant Potential,48615.1,0.199914,0.199914,5.32E-05,0,0.0018415,-0.0567365
1_1,Constant Potential,48675.1,0.199887,0.199887,0.000274949,0,0.00184423,-0.0564259
1_1,Constant Potential,48735.1,0.199909,0.199909,-0.000414023,0,0.00184307,-0.0562407
1_1,Constant Potential,48795.1,0.199905,0.199905,0.00028673,0,0.00184201,-0.0564098
1_1,Constant Potential,48855.1,0.199916,0.199916,-0.000160315,0,0.00184307,-0.0561231
1_1,Constant Potential,48915.1,0.199889,0.199889,-0.000451254,0,0.00183797,-0.0559308
1_1,Constant Potential,48975.1,0.199899,0.199899,0.000234484,0,0.00183616,-0.0557167
1_1,Constant Potential,49035.1,0.19986,0.19986,1.75E-05,0,0.00183826,-0.0554224
1_1,Constant Potential,49095.1,0.199873,0.199873,0.000588259,0,0.00184331,-0.0554235
1_1,Constant Potential,49155.1,0.199891,0.199891,0.000304049,0,0.00185075,-0.055377
1_1,Constant Potential,49215.1,0.199911,0.199911,-0.000139054,0,0.00185212,-0.055539
1_1,Constant Potential,49275.1,0.199882,0.199882,0.000546156,0,0.00185552,-0.0555714
1_1,Constant Potential,49335.1,0.199902,0.199902,-0.000380885,0,0.00185689,-0.055193
1_1,Constant Potential,49395.1,0.199912,0.199912,0.000983483,0,0.00186191,-0.0553096
1_1,Constant Potential,49455.1,0.199897,0.199897,0.00029947,0,0.00187261,-0.0552757
1_1,Constant Potential,49515.1,0.199855,0.199855,9.09E-05,0,0.00187586,-0.0552019
1_1,Constant Potential,49575.1,0.199906,0.199906,6.93E-05,0,0.00187719,-0.0552303
1_1,Constant Potential,49635.1,0.199905,0.199905,0.000459476,0,0.0018816,-0.0550857
1_1,Constant Potential,49695.1,0.199887,0.199887,-0.000408325,0,0.00188203,-0.0550467
1_1,Constant Potential,49755.1,0.199881,0.199881,-0.0006557,0,0.00187316,-0.0550164
1_1,Constant Potential,49815.1,0.199897,0.199897,0.000869572,0,0.00187494,-0.0550794
1_1,Constant Potential,49875.1,0.199889,0.199889,4.97E-05,0,0.0018826,-0.0549442
1_1,Constant Potential,49935.1,0.199906,0.199906,0.000329171,0,0.00188576,-0.0546213
1_1,Constant Potential,49995.1,0.199905,0.199905,-0.000485445,0,0.00188446,-0.05393
1_1,Constant Potential,50055.1,0.199918,0.199918,0.000561749,0,0.00188509,-0.0537783
1_1,Constant Potential,50115.1,0.199913,0.199913,0.000824874,0,0.00189665,-0.0540037
1_1,Constant Potential,50175.1,0.199909,0.199909,0.000301758,0,0.00190604,-0.0540577
1_1,Constant Potential,50235.1,0.199919,0.199919,0.000764859,0,0.00191493,-0.0541151
1_1,Constant Potential,50295.1,0.199913,0.199913,1.94E-05,0,0.00192146,-0.054007
1_1,Constant Potential,50355.1,0.199932,0.199932,-0.000323752,0,0.00191893,-0.05427
1_1,Constant Potential,50415.1,0.199894,0.199894,0.000649488,0,0.00192164,-0.0536565
1_1,Constant Potential,50475.1,0.199907,0.199907,-0.000121628,0,0.00192604,-0.0537646
1_1,Constant Potential,50535.1,0.199886,0.199886,-3.19E-05,0,0.00192476,-0.0537638
1_1,Constant Potential,50595.1,0.199907,0.199907,0.000527205,0,0.00192889,-0.0538555
1_1,Constant Potential,50655.1,0.199912,0.199912,-0.0003446,0,0.00193041,-0.0536723
1_1,Constant Potential,50715.1,0.199889,0.199889,-0.000282524,0,0.00192518,-0.0536972
1_1,Constant Potential,50775.1,0.199883,0.199883,-4.06E-05,0,0.00192249,-0.0537966
1_1,Constant Potential,50835.1,0.199886,0.199886,-0.000200658,0,0.00192048,-0.0539087
1_1,Constant Potential,50895.1,0.199903,0.199903,-0.000248632,0,0.00191674,-0.0538704
1_1,Constant Potential,50955.1,0.1999,0.1999,0.000507177,0,0.00191889,-0.0539605
1_1,Constant Potential,51015.1,0.199887,0.199887,0.000643788,0,0.00192848,-0.0538674
1_1,Constant Potential,51075.1,0.199914,0.199914,0.00107695,0,0.00194282,-0.0540584
1_1,Constant Potential,51135.1,0.199892,0.199892,-5.02E-05,0,0.00195138,-0.0540604
1_1,Constant Potential,51195.1,0.199873,0.199873,0.00019414,0,0.00195258,-0.0539721
1_1,Constant Potential,51255.1,0.199925,0.199925,-0.000212627,0,0.00195242,-0.0538488
1_1,Constant Potential,51315.1,0.19991,0.19991,0.000690658,0,0.00195641,-0.0537822
1_1,Constant Potential,51375.1,0.199908,0.199908,1.75E-06,0,0.00196218,-0.0539978
1_1,Constant Potential,51435.1,0.199915,0.199915,0.000394564,0,0.00196548,-0.0540354
1_1,Constant Potential,51495.1,0.199894,0.199894,0.000639743,0,0.0019741,-0.0541934
1_1,Constant Potential,51555.1,0.199912,0.199912,0.000478599,0,0.00198342,-0.0545211
1_1,Constant Potential,51615.1,0.199903,0.199903,-0.000177654,0,0.00198593,-0.0550313
1_1,Constant Potential,51675.1,0.199929,0.199929,0.000479595,0,0.00198844,-0.0559986
1_1,Constant Potential,51735.1,0.199921,0.199921,0.000218821,0,0.00199426,-0.0555816
1_1,Constant Potential,51795.1,0.199925,0.199925,-0.000271086,0,0.00199383,-0.0552358
1_1,Constant Potential,51855.1,0.199938,0.199938,0.000729699,0,0.00199765,-0.0549699
1_1,Constant Potential,51915.1,0.199946,0.199946,0.000937403,0,0.00201154,-0.0543398
1_1,Constant Potential,51975.1,0.199909,0.199909,0.000580965,0,0.00202419,-0.0543482
1_1,Constant Potential,52035.1,0.199921,0.199921,0.000682843,0,0.00203473,-0.0541416
1_1,Constant Potential,52095.1,0.199917,0.199917,0.00142155,0,0.00205226,-0.0538701
1_1,Constant Potential,52155.1,0.199921,0.199921,1.61E-05,0,0.00206424,-0.0537229
1_1,Constant Potential,52215.1,0.199934,0.199934,0.000463552,0,0.00206824,-0.0535098
1_1,Constant Potential,52275.1,0.199922,0.199922,0.000992689,0,0.00208038,-0.053387
1_1,Constant Potential,52335.1,0.199917,0.199917,-0.000129052,0,0.00208757,-0.0532238
1_1,Constant Potential,52395.1,0.199926,0.199926,0.000148753,0,0.00208774,-0.0532175
1_1,Constant Potential,52455.1,0.199911,0.199911,0.000673242,0,0.00209459,-0.0531965
1_1,Constant Potential,52515.1,0.19994,0.19994,-0.000191105,0,0.0020986,-0.0531706
1_1,Constant Potential,52575.1,0.199923,0.199923,0.000956765,0,0.00210498,-0.0530622
1_1,Constant Potential,52635.1,0.199927,0.199927,-3.37E-06,0,0.00211293,-0.052544
1_1,Constant Potential,52695.1,0.199931,0.199931,0.000193277,0,0.00211451,-0.0524409
1_1,Constant Potential,52755.1,0.19993,0.19993,-0.000191825,0,0.00211452,-0.0524632
1_1,Constant Potential,52815.1,0.199919,0.199919,2.14E-05,0,0.0021131,-0.0524223
1_1,Constant Potential,52875.1,0.199929,0.199929,-0.000621081,0,0.00210811,-0.0520848
1_1,Constant Potential,52935.1,0.199938,0.199938,1.94E-05,0,0.00210309,-0.0522189
1_1,Constant Potential,52995.1,0.199941,0.199941,0.000304725,0,0.00210579,-0.0521929
1_1,Constant Potential,53055.1,0.199925,0.199925,0.000817586,0,0.00211515,-0.0524711
1_1,Constant Potential,53115.1,0.199927,0.199927,-0.000725766,0,0.00211591,-0.0523541
1_1,Constant Potential,53175.1,0.1999,0.1999,9.85E-05,0,0.00211068,-0.0522073
1_1,Constant Potential,53235.1,0.19991,0.19991,0.00081062,0,0.00211826,-0.0505971
1_1,Constant Potential,53295.1,0.199942,0.199942,0.000796819,0,0.00213166,-0.051126
1_1,Constant Potential,53355.1,0.199933,0.199933,0.000261005,0,0.00214047,-0.0512888
1_1,Constant Potential,53415.1,0.199934,0.199934,-0.000221589,0,0.0021408,-0.0517012
1_1,Constant Potential,53475.1,0.199921,0.199921,-8.13E-06,0,0.00213889,-0.0516487
1_1,Constant Potential,53535.1,0.199907,0.199907,0.000718323,0,0.0021448,-0.0515913
1_1,Constant Potential,53595.1,0.199929,0.199929,0.00120038,0,0.00216079,-0.0516383
1_1,Constant Potential,53655.1,0.199916,0.199916,0.000268626,0,0.00217303,-0.0517225
1_1,Constant Potential,53715.1,0.19991,0.19991,0.000760029,0,0.00218161,-0.0517619
1_1,Constant Potential,53775.1,0.199921,0.199921,-0.000245349,0,0.0021859,-0.0518375
1_1,Constant Potential,53835.1,0.199906,0.199906,0.00130662,0,0.00219474,-0.0516297
1_1,Constant Potential,53895.1,0.199947,0.199947,0.000591092,0,0.00221055,-0.0519813
1_1,Constant Potential,53955.1,0.199904,0.199904,0.000427193,0,0.00221904,-0.0520312
1_1,Constant Potential,54015.1,0.199906,0.199906,0.000379422,0,0.00222576,-0.0520885
1_1,Constant Potential,54075.1,0.19991,0.19991,0.000847179,0,0.00223598,-0.052058
1_1,Constant Potential,54135.1,0.19989,0.19989,0.000182568,0,0.00224456,-0.0520568
1_1,Constant Potential,54195.1,0.199924,0.199924,1.77E-05,0,0.00224623,-0.0521026
1_1,Constant Potential,54255.1,0.19991,0.19991,-8.45E-05,0,0.00224568,-0.0517815
1_1,Constant Potential,54315.1,0.199897,0.199897,-7.66E-05,0,0.00224433,-0.0516866
1_1,Constant Potential,54375.1,0.199933,0.199933,-9.06E-05,0,0.00224294,-0.0518896
1_1,Constant Potential,54435.1,0.199912,0.199912,0.000472545,0,0.00224612,-0.0519298
1_1,Constant Potential,54495.1,0.199915,0.199915,-0.000526979,0,0.00224567,-0.0513573
1_1,Constant Potential,54555.1,0.199887,0.199887,-0.000757319,0,0.00223497,-0.051272
1_1,Constant Potential,54615.1,0.199881,0.199881,0.000186437,0,0.00223021,-0.0513417
1_1,Constant Potential,54675.1,0.199923,0.199923,0.000902134,0,0.00223928,-0.051389
1_1,Constant Potential,54735.1,0.199906,0.199906,-0.000285442,0,0.00224442,-0.0513812
1_1,Constant Potential,54795.1,0.199913,0.199913,-0.000110719,0,0.00224112,-0.0512959
1_1,Constant Potential,54855.1,0.199905,0.199905,0.000254433,0,0.00224232,-0.0512505
