Step number,Step name,Elapsed Time (s),Working Electrode (V),Working Electrode vs. NHE (V),Current (mA),Current Density (mA/cm≤),Cumulative Charge (mAh),Counter Electrode (V)
1_1,Constant Potential,211320,0.200409,0.200409,-5.62E-06,0,-0.00463812,0.299258
1_1,Constant Potential,211380,0.200357,0.200357,-9.71E-05,0,-0.00463898,0.300107
1_1,Constant Potential,211440,0.200422,0.200422,-4.56E-05,0,-0.00464017,0.300817
1_1,Constant Potential,211500,0.200401,0.200401,-0.000140081,0,-0.00464171,0.301474
1_1,Constant Potential,211560,0.200425,0.200425,-6.47E-05,0,-0.00464342,0.301987
1_1,Constant Potential,211620,0.200411,0.200411,-2.20E-05,0,-0.00464414,0.30256
1_1,Constant Potential,211680,0.200441,0.200441,-0.000119825,0,-0.00464533,0.303054
1_1,Constant Potential,211740,0.20045,0.20045,-8.46E-05,0,-0.00464703,0.303455
1_1,Constant Potential,211800,0.200441,0.200441,-7.80E-05,0,-0.00464838,0.303852
1_1,Constant Potential,211860,0.200422,0.200422,1.87E-05,0,-0.00464888,0.304191
1_1,Constant Potential,211920,0.200394,0.200394,-0.000114671,0,-0.00464968,0.304548
1_1,Constant Potential,211980,0.200426,0.200426,-4.16E-05,0,-0.00465098,0.304856
1_1,Constant Potential,212040,0.200413,0.200413,-4.58E-05,0,-0.00465171,0.305196
1_1,Constant Potential,212100,0.200431,0.200431,-4.50E-05,0,-0.00465247,0.305512
1_1,Constant Potential,212160,0.200423,0.200423,-4.40E-05,0,-0.00465321,0.30563
1_1,Constant Potential,212220,0.200435,0.200435,-4.14E-05,0,-0.00465392,0.3059
1_1,Constant Potential,212280,0.200383,0.200383,-0.000172514,0,-0.0046557,0.306198
1_1,Constant Potential,212340,0.200393,0.200393,-8.35E-05,0,-0.00465784,0.306452
1_1,Constant Potential,212400,0.200399,0.200399,1.65E-05,0,-0.0046584,0.306569
1_1,Constant Potential,212460,0.200417,0.200417,-3.50E-05,0,-0.00465855,0.30671
1_1,Constant Potential,212520,0.200403,0.200403,7.94E-06,0,-0.00465877,0.306863
1_1,Constant Potential,212580,0.200408,0.200408,6.28E-06,0,-0.00465866,0.307017
1_1,Constant Potential,212640,0.200422,0.200422,-5.10E-05,0,-0.00465903,0.307166
1_1,Constant Potential,212700,0.200403,0.200403,-7.24E-05,0,-0.00466006,0.307229
1_1,Constant Potential,212760,0.200407,0.200407,-2.96E-05,0,-0.00466091,0.307381
1_1,Constant Potential,212820,0.200359,0.200359,-2.09E-05,0,-0.00466133,0.307528
1_1,Constant Potential,212880,0.200393,0.200393,-4.53E-05,0,-0.00466188,0.307681
1_1,Constant Potential,212940,0.200388,0.200388,-0.000162993,0,-0.00466362,0.307874
1_1,Constant Potential,213000,0.200454,0.200454,-5.68E-05,0,-0.00466545,0.308078
1_1,Constant Potential,213060,0.200388,0.200388,-8.01E-07,0,-0.00466593,0.308193
1_1,Constant Potential,213120,0.200394,0.200394,7.51E-06,0,-0.00466587,0.308371
1_1,Constant Potential,213180,0.200414,0.200414,8.08E-06,0,-0.00466574,0.308551
1_1,Constant Potential,213240,0.200376,0.200376,-4.85E-05,0,-0.00466608,0.308586
1_1,Constant Potential,213300,0.200447,0.200447,-0.000113126,0,-0.00466743,0.308624
1_1,Constant Potential,213360,0.200411,0.200411,4.29E-05,0,-0.00466801,0.308541
1_1,Constant Potential,213420,0.200406,0.200406,-9.12E-05,0,-0.00466841,0.308536
1_1,Constant Potential,213480,0.20039,0.20039,-9.06E-05,0,-0.00466993,0.308689
1_1,Constant Potential,213540,0.200413,0.200413,-1.22E-05,0,-0.00467079,0.308758
1_1,Constant Potential,213600,0.200411,0.200411,-0.000159739,0,-0.00467222,0.308827
1_1,Constant Potential,213660,0.200393,0.200393,-0.000103179,0,-0.00467441,0.308835
1_1,Constant Potential,213720,0.200389,0.200389,-8.93E-05,0,-0.00467601,0.30891
1_1,Constant Potential,213780,0.200396,0.200396,-7.44E-05,0,-0.00467738,0.308981
1_1,Constant Potential,213840,0.200399,0.200399,-4.58E-05,0,-0.00467838,0.309065
1_1,Constant Potential,213900,0.200452,0.200452,-2.32E-05,0,-0.00467895,0.309116
1_1,Constant Potential,213960,0.200416,0.200416,-0.000127601,0,-0.00468021,0.309177
1_1,Constant Potential,214020,0.200403,0.200403,-0.000101985,0,-0.00468212,0.309155
1_1,Constant Potential,214080,0.200415,0.200415,-8.35E-05,0,-0.00468367,0.309118
1_1,Constant Potential,214140,0.200433,0.200433,-7.98E-05,0,-0.00468503,0.309089
1_1,Constant Potential,214200,0.200428,0.200428,-7.19E-05,0,-0.00468629,0.309151
1_1,Constant Potential,214260,0.200432,0.200432,-0.000123281,0,-0.00468792,0.309134
1_1,Constant Potential,214320,0.200399,0.200399,-6.28E-05,0,-0.00468947,0.309063
1_1,Constant Potential,214380,0.2004,0.2004,-9.39E-05,0,-0.00469078,0.309051
1_1,Constant Potential,214440,0.200396,0.200396,3.06E-05,0,-0.00469131,0.309066
1_1,Constant Potential,214500,0.200399,0.200399,-8.26E-05,0,-0.00469174,0.309095
1_1,Constant Potential,214560,0.200407,0.200407,7.63E-05,0,-0.00469179,0.309111
1_1,Constant Potential,214620,0.200365,0.200365,-1.49E-05,0,-0.00469128,0.309028
1_1,Constant Potential,214680,0.200399,0.200399,8.62E-06,0,-0.00469134,0.308964
1_1,Constant Potential,214740,0.200381,0.200381,1.62E-05,0,-0.00469113,0.30896
1_1,Constant Potential,214800,0.200422,0.200422,-9.37E-05,0,-0.00469177,0.30897
1_1,Constant Potential,214860,0.200386,0.200386,-0.000118005,0,-0.00469354,0.308903
1_1,Constant Potential,214920,0.200405,0.200405,-5.44E-05,0,-0.00469498,0.308835
1_1,Constant Potential,214980,0.200364,0.200364,-1.39E-05,0,-0.00469555,0.308767
1_1,Constant Potential,215040,0.20039,0.20039,-1.58E-05,0,-0.00469579,0.308716
1_1,Constant Potential,215100,0.20042,0.20042,5.58E-06,0,-0.00469588,0.30869
1_1,Constant Potential,215160,0.200369,0.200369,-1.47E-05,0,-0.00469595,0.308701
1_1,Constant Potential,215220,0.200403,0.200403,-1.45E-07,0,-0.00469608,0.308675
1_1,Constant Potential,215280,0.200388,0.200388,1.20E-05,0,-0.00469598,0.308632
1_1,Constant Potential,215340,0.200403,0.200403,-5.41E-05,0,-0.00469633,0.308564
1_1,Constant Potential,215400,0.200447,0.200447,-0.000102716,0,-0.00469764,0.308579
1_1,Constant Potential,215460,0.200393,0.200393,1.09E-06,0,-0.00469848,0.308538
1_1,Constant Potential,215520,0.200428,0.200428,8.46E-05,0,-0.00469777,0.308373
1_1,Constant Potential,215580,0.200401,0.200401,-9.10E-05,0,-0.00469782,0.308359
1_1,Constant Potential,215640,0.200414,0.200414,-3.64E-05,0,-0.00469888,0.308249
1_1,Constant Potential,215700,0.200437,0.200437,-3.76E-05,0,-0.0046995,0.308155
1_1,Constant Potential,215760,0.200396,0.200396,5.01E-05,0,-0.0046994,0.307988
1_1,Constant Potential,215820,0.200384,0.200384,-6.63E-05,0,-0.00469953,0.307929
1_1,Constant Potential,215880,0.200385,0.200385,5.98E-06,0,-0.00470004,0.30782
1_1,Constant Potential,215940,0.200404,0.200404,-9.01E-05,0,-0.00470074,0.307685
1_1,Constant Potential,216000,0.200449,0.200449,3.80E-05,0,-0.00470117,0.307588
1_1,Constant Potential,216060,0.200381,0.200381,-1.52E-05,0,-0.00470098,0.307492
1_1,Constant Potential,216120,0.200412,0.200412,-1.73E-05,0,-0.00470125,0.307317
1_1,Constant Potential,216180,0.200397,0.200397,-7.46E-05,0,-0.00470202,0.30723
1_1,Constant Potential,216240,0.2004,0.2004,1.91E-05,0,-0.00470248,0.307059
1_1,Constant Potential,216300,0.200467,0.200467,-5.93E-05,0,-0.00470282,0.306948
1_1,Constant Potential,216360,0.200431,0.200431,1.26E-05,0,-0.0047032,0.30672
1_1,Constant Potential,216420,0.200393,0.200393,-8.41E-06,0,-0.00470317,0.306612
1_1,Constant Potential,216480,0.200364,0.200364,-3.64E-05,0,-0.00470354,0.306499
1_1,Constant Potential,216540,0.20039,0.20039,5.01E-06,0,-0.0047038,0.306397
1_1,Constant Potential,216600,0.200406,0.200406,-1.78E-05,0,-0.00470391,0.30634
1_1,Constant Potential,216660,0.200443,0.200443,3.61E-05,0,-0.00470376,0.306262
1_1,Constant Potential,216720,0.200435,0.200435,2.42E-05,0,-0.00470326,0.30628
1_1,Constant Potential,216780,0.200365,0.200365,-0.000118025,0,-0.00470404,0.306336
1_1,Constant Potential,216840,0.200427,0.200427,-7.52E-05,0,-0.00470565,0.306347
1_1,Constant Potential,216900,0.200441,0.200441,-3.25E-05,0,-0.00470655,0.306336
1_1,Constant Potential,216960,0.200415,0.200415,4.94E-05,0,-0.00470641,0.306221
1_1,Constant Potential,217020,0.200387,0.200387,2.71E-05,0,-0.00470577,0.306123
1_1,Constant Potential,217080,0.200384,0.200384,-4.83E-05,0,-0.00470595,0.306122
1_1,Constant Potential,217140,0.200421,0.200421,9.06E-05,0,-0.00470559,0.305902
1_1,Constant Potential,217200,0.200425,0.200425,1.31E-06,0,-0.00470483,0.306173
1_1,Constant Potential,217260,0.200434,0.200434,7.59E-06,0,-0.00470475,0.306254
1_1,Constant Potential,217320,0.200423,0.200423,-3.73E-05,0,-0.004705,0.306432
1_1,Constant Potential,217380,0.200412,0.200412,-3.36E-05,0,-0.00470559,0.306485
1_1,Constant Potential,217440,0.200377,0.200377,4.73E-05,0,-0.00470548,0.306519
1_1,Constant Potential,217500,0.200443,0.200443,-0.000127514,0,-0.00470615,0.306477
1_1,Constant Potential,217560,0.200399,0.200399,-6.78E-05,0,-0.00470778,0.306394
1_1,Constant Potential,217620,0.200421,0.200421,2.35E-05,0,-0.00470814,0.306465
1_1,Constant Potential,217680,0.200422,0.200422,2.01E-05,0,-0.00470778,0.306613
1_1,Constant Potential,217740,0.200416,0.200416,5.01E-05,0,-0.0047072,0.306716
1_1,Constant Potential,217800,0.200471,0.200471,-0.000132414,0,-0.00470788,0.306872
1_1,Constant Potential,217860,0.200393,0.200393,-5.58E-05,0,-0.00470945,0.306927
1_1,Constant Potential,217920,0.200398,0.200398,1.26E-06,0,-0.0047099,0.306929
1_1,Constant Potential,217980,0.20039,0.20039,5.35E-05,0,-0.00470945,0.306867
1_1,Constant Potential,218040,0.200431,0.200431,4.92E-05,0,-0.00470859,0.306792
1_1,Constant Potential,218100,0.200402,0.200402,-2.57E-05,0,-0.0047084,0.306809
1_1,Constant Potential,218160,0.200376,0.200376,5.08E-05,0,-0.00470819,0.306734
1_1,Constant Potential,218220,0.200392,0.200392,-7.51E-05,0,-0.00470839,0.306748
1_1,Constant Potential,218280,0.200392,0.200392,0.000102793,0,-0.00470816,0.306627
1_1,Constant Potential,218340,0.200372,0.200372,-2.76E-06,0,-0.00470733,0.30653
1_1,Constant Potential,218400,0.200428,0.200428,7.41E-07,0,-0.00470734,0.306428
1_1,Constant Potential,218460,0.200364,0.200364,-0.000135248,0,-0.00470846,0.306362
1_1,Constant Potential,218520,0.200411,0.200411,-2.05E-07,0,-0.00470959,0.306134
1_1,Constant Potential,218580,0.200367,0.200367,-0.000123941,0,-0.00471063,0.306019
1_1,Constant Potential,218640,0.20037,0.20037,1.89E-05,0,-0.0047115,0.305974
1_1,Constant Potential,218700,0.200428,0.200428,-2.02E-05,0,-0.00471151,0.30592
1_1,Constant Potential,218760,0.200423,0.200423,1.09E-05,0,-0.00471159,0.305567
1_1,Constant Potential,218820,0.200387,0.200387,-5.99E-05,0,-0.004712,0.305181
1_1,Constant Potential,218880,0.200398,0.200398,5.80E-05,0,-0.00471202,0.304814
1_1,Constant Potential,218940,0.200401,0.200401,0.000183879,0,-0.00471,0.303949
1_1,Constant Potential,219000,0.200452,0.200452,-9.10E-06,0,-0.00470854,0.303998
1_1,Constant Potential,219060,0.200399,0.200399,-7.54E-05,0,-0.00470925,0.304153
1_1,Constant Potential,219120,0.200415,0.200415,5.76E-06,0,-0.00470983,0.304116
1_1,Constant Potential,219180,0.200396,0.200396,-2.20E-05,0,-0.00470996,0.304059
1_1,Constant Potential,219240,0.200388,0.200388,-0.000126306,0,-0.0047112,0.304088
1_1,Constant Potential,219300,0.200409,0.200409,-3.44E-05,0,-0.00471254,0.304189
1_1,Constant Potential,219360,0.200404,0.200404,-3.82E-06,0,-0.00471286,0.304217
1_1,Constant Potential,219420,0.200394,0.200394,-2.04E-05,0,-0.00471306,0.304258
1_1,Constant Potential,219480,0.200435,0.200435,-7.87E-05,0,-0.00471388,0.304312
1_1,Constant Potential,219540,0.200436,0.200436,5.03E-05,0,-0.00471412,0.304333
1_1,Constant Potential,219600,0.20043,0.20043,1.95E-05,0,-0.00471354,0.304362
1_1,Constant Potential,219660,0.200415,0.200415,-4.77E-05,0,-0.00471377,0.304292
1_1,Constant Potential,219720,0.200402,0.200402,-4.39E-05,0,-0.00471454,0.304186
1_1,Constant Potential,219780,0.200445,0.200445,5.82E-05,0,-0.00471442,0.304051
1_1,Constant Potential,219840,0.200414,0.200414,-6.82E-05,0,-0.0047145,0.303814
1_1,Constant Potential,219900,0.200444,0.200444,3.62E-05,0,-0.00471477,0.303231
1_1,Constant Potential,219960,0.200415,0.200415,8.60E-05,0,-0.00471375,0.302687
1_1,Constant Potential,220020,0.200405,0.200405,-0.000124326,0,-0.00471407,0.30244
1_1,Constant Potential,220080,0.200408,0.200408,-3.34E-05,0,-0.00471538,0.302132
1_1,Constant Potential,220140,0.200407,0.200407,2.86E-05,0,-0.00471542,0.301922
1_1,Constant Potential,220200,0.200435,0.200435,8.14E-05,0,-0.00471451,0.301596
1_1,Constant Potential,220260,0.200417,0.200417,3.02E-05,0,-0.00471358,0.301167
1_1,Constant Potential,220320,0.200382,0.200382,-1.57E-05,0,-0.00471346,0.3009
1_1,Constant Potential,220380,0.200407,0.200407,-9.53E-06,0,-0.00471367,0.300656
1_1,Constant Potential,220440,0.200358,0.200358,-7.50E-06,0,-0.00471381,0.300291
1_1,Constant Potential,220500,0.200394,0.200394,2.26E-05,0,-0.00471368,0.299882
1_1,Constant Potential,220560,0.2004,0.2004,-2.11E-05,0,-0.00471367,0.299809
1_1,Constant Potential,220620,0.200406,0.200406,2.97E-05,0,-0.0047136,0.29978
1_1,Constant Potential,220680,0.200436,0.200436,1.45E-05,0,-0.00471323,0.299795
1_1,Constant Potential,220740,0.200419,0.200419,-3.47E-05,0,-0.0047134,0.299812
1_1,Constant Potential,220800,0.200421,0.200421,-5.23E-05,0,-0.00471413,0.300202
1_1,Constant Potential,220860,0.200409,0.200409,-9.71E-05,0,-0.00471537,0.30057
1_1,Constant Potential,220920,0.200383,0.200383,7.07E-05,0,-0.00471559,0.300806
1_1,Constant Potential,220980,0.200415,0.200415,-5.84E-05,0,-0.00471549,0.301096
1_1,Constant Potential,221040,0.200381,0.200381,-5.00E-05,0,-0.00471639,0.301292
1_1,Constant Potential,221100,0.200413,0.200413,-7.84E-05,0,-0.00471746,0.301379
1_1,Constant Potential,221160,0.200431,0.200431,-0.000146681,0,-0.00471934,0.301829
1_1,Constant Potential,221220,0.20044,0.20044,-7.56E-05,0,-0.00472119,0.302048
1_1,Constant Potential,221280,0.200454,0.200454,8.94E-05,0,-0.00472108,0.302209
1_1,Constant Potential,221340,0.200384,0.200384,-0.000126985,0,-0.00472139,0.302503
1_1,Constant Potential,221400,0.200419,0.200419,-0.000181617,0,-0.00472396,0.302686
1_1,Constant Potential,221460,0.20042,0.20042,1.82E-06,0,-0.00472546,0.302757
1_1,Constant Potential,221520,0.200374,0.200374,-2.24E-05,0,-0.00472563,0.302929
1_1,Constant Potential,221580,0.200416,0.200416,-7.82E-05,0,-0.00472647,0.303111
1_1,Constant Potential,221640,0.200404,0.200404,-8.97E-05,0,-0.00472787,0.303345
1_1,Constant Potential,221700,0.200451,0.200451,-7.54E-05,0,-0.00472925,0.303487
1_1,Constant Potential,221760,0.200422,0.200422,-3.38E-05,0,-0.00473016,0.303652
1_1,Constant Potential,221820,0.200399,0.200399,-1.21E-05,0,-0.00473054,0.303796
1_1,Constant Potential,221880,0.200431,0.200431,4.43E-05,0,-0.00473027,0.303891
1_1,Constant Potential,221940,0.200396,0.200396,-3.21E-05,0,-0.00473017,0.303978
1_1,Constant Potential,222000,0.200428,0.200428,-0.000117065,0,-0.00473141,0.304194
1_1,Constant Potential,222060,0.200393,0.200393,-8.72E-05,0,-0.00473311,0.304199
1_1,Constant Potential,222120,0.20044,0.20044,9.52E-05,0,-0.00473305,0.304201
1_1,Constant Potential,222180,0.200406,0.200406,-2.16E-05,0,-0.00473243,0.304282
1_1,Constant Potential,222240,0.200388,0.200388,-5.70E-05,0,-0.00473309,0.304335
1_1,Constant Potential,222300,0.200426,0.200426,-8.37E-05,0,-0.00473426,0.304372
1_1,Constant Potential,222360,0.200424,0.200424,1.74E-05,0,-0.00473481,0.30434
1_1,Constant Potential,222420,0.200439,0.200439,-8.95E-05,0,-0.00473542,0.304388
1_1,Constant Potential,222480,0.200423,0.200423,-0.000128802,0,-0.00473723,0.304548
1_1,Constant Potential,222540,0.200396,0.200396,-1.89E-05,0,-0.00473847,0.304587
1_1,Constant Potential,222600,0.200431,0.200431,6.76E-05,0,-0.00473806,0.304414
1_1,Constant Potential,222660,0.200377,0.200377,-5.34E-05,0,-0.00473794,0.304615
1_1,Constant Potential,222720,0.200428,0.200428,-4.50E-05,0,-0.00473876,0.304931
1_1,Constant Potential,222780,0.200403,0.200403,4.11E-05,0,-0.00473879,0.305027
1_1,Constant Potential,222840,0.200398,0.200398,9.83E-06,0,-0.00473837,0.305157
1_1,Constant Potential,222900,0.200385,0.200385,-7.36E-06,0,-0.00473835,0.305261
1_1,Constant Potential,222960,0.200361,0.200361,-7.77E-05,0,-0.00473906,0.305404
1_1,Constant Potential,223020,0.200374,0.200374,0.000116254,0,-0.00473874,0.305424
1_1,Constant Potential,223080,0.200444,0.200444,6.28E-05,0,-0.00473724,0.305579
1_1,Constant Potential,223140,0.200399,0.200399,-8.05E-05,0,-0.00473739,0.30564
1_1,Constant Potential,223200,0.200432,0.200432,-0.000114751,0,-0.00473902,0.305782
1_1,Constant Potential,223260,0.200383,0.200383,2.67E-05,0,-0.00473975,0.305855
1_1,Constant Potential,223320,0.200388,0.200388,1.40E-05,0,-0.00473941,0.305925
1_1,Constant Potential,223380,0.200389,0.200389,3.07E-05,0,-0.00473904,0.305943
1_1,Constant Potential,223440,0.200431,0.200431,-5.24E-05,0,-0.00473922,0.305981
1_1,Constant Potential,223500,0.200401,0.200401,5.31E-06,0,-0.00473961,0.305995
1_1,Constant Potential,223560,0.200396,0.200396,1.85E-06,0,-0.00473955,0.305991
1_1,Constant Potential,223620,0.200399,0.200399,1.64E-05,0,-0.0047394,0.305948
1_1,Constant Potential,223680,0.200414,0.200414,-1.33E-05,0,-0.00473938,0.305974
1_1,Constant Potential,223740,0.200409,0.200409,-0.000185266,0,-0.00474103,0.306015
1_1,Constant Potential,223800,0.200406,0.200406,1.16E-05,0,-0.00474248,0.305963
1_1,Constant Potential,223860,0.200415,0.200415,-1.46E-05,0,-0.00474251,0.305875
1_1,Constant Potential,223920,0.200407,0.200407,6.69E-06,0,-0.00474257,0.305788
1_1,Constant Potential,223980,0.200401,0.200401,-0.000146882,0,-0.00474374,0.305811
1_1,Constant Potential,224040,0.200432,0.200432,8.46E-05,0,-0.00474426,0.30574
1_1,Constant Potential,224100,0.200408,0.200408,-9.26E-06,0,-0.00474363,0.305888
1_1,Constant Potential,224160,0.200409,0.200409,6.27E-05,0,-0.00474319,0.305891
1_1,Constant Potential,224220,0.200389,0.200389,-8.17E-05,0,-0.00474334,0.305917
1_1,Constant Potential,224280,0.200454,0.200454,-8.33E-05,0,-0.00474472,0.306046
1_1,Constant Potential,224340,0.20044,0.20044,1.11E-05,0,-0.00474532,0.306037
1_1,Constant Potential,224400,0.200431,0.200431,-4.19E-05,0,-0.00474558,0.306124
1_1,Constant Potential,224460,0.20042,0.20042,-1.40E-05,0,-0.00474604,0.306221
1_1,Constant Potential,224520,0.200406,0.200406,-9.13E-05,0,-0.00474692,0.306298
1_1,Constant Potential,224580,0.200444,0.200444,-4.75E-05,0,-0.00474808,0.306345
1_1,Constant Potential,224640,0.200403,0.200403,-3.09E-05,0,-0.00474873,0.306413
1_1,Constant Potential,224700,0.200387,0.200387,-9.92E-05,0,-0.00474981,0.306519
1_1,Constant Potential,224760,0.200412,0.200412,2.33E-05,0,-0.00475045,0.306529
1_1,Constant Potential,224820,0.200438,0.200438,-1.53E-05,0,-0.00475038,0.306567
1_1,Constant Potential,224880,0.200417,0.200417,7.51E-05,0,-0.00474988,0.306635
1_1,Constant Potential,224940,0.200427,0.200427,-5.26E-05,0,-0.0047497,0.306665
1_1,Constant Potential,225000,0.200363,0.200363,-7.09E-05,0,-0.00475072,0.306715
1_1,Constant Potential,225060,0.200434,0.200434,0.000121509,0,-0.0047503,0.306709
1_1,Constant Potential,225120,0.200393,0.200393,-6.63E-05,0,-0.00474984,0.306744
1_1,Constant Potential,225180,0.200406,0.200406,-0.00013852,0,-0.00475155,0.306844
1_1,Constant Potential,225240,0.200379,0.200379,-3.47E-05,0,-0.00475299,0.306805
1_1,Constant Potential,225300,0.200419,0.200419,-2.17E-05,0,-0.00475346,0.306784
1_1,Constant Potential,225360,0.200414,0.200414,-5.22E-05,0,-0.00475408,0.30686
1_1,Constant Potential,225420,0.20039,0.20039,-1.16E-05,0,-0.00475461,0.306814
1_1,Constant Potential,225480,0.200415,0.200415,2.17E-05,0,-0.00475453,0.306694
1_1,Constant Potential,225540,0.200415,0.200415,3.04E-05,0,-0.00475409,0.306545
1_1,Constant Potential,225600,0.200407,0.200407,1.66E-05,0,-0.0047537,0.306311
1_1,Constant Potential,225660,0.200388,0.200388,5.12E-05,0,-0.00475314,0.306195
1_1,Constant Potential,225720,0.200401,0.200401,1.87E-05,0,-0.00475255,0.306061
1_1,Constant Potential,225780,0.200407,0.200407,-8.87E-05,0,-0.00475314,0.306032
1_1,Constant Potential,225840,0.200376,0.200376,-0.00013285,0,-0.00475498,0.305923
1_1,Constant Potential,225900,0.200405,0.200405,0.000122414,0,-0.00475507,0.305846
1_1,Constant Potential,225960,0.200387,0.200387,-9.27E-05,0,-0.00475482,0.305808
1_1,Constant Potential,226020,0.200392,0.200392,-8.56E-05,0,-0.00475631,0.305747
1_1,Constant Potential,226080,0.200393,0.200393,-5.20E-05,0,-0.00475746,0.305737
1_1,Constant Potential,226140,0.200405,0.200405,5.76E-05,0,-0.00475741,0.305458
1_1,Constant Potential,226200,0.200401,0.200401,-0.000111745,0,-0.00475786,0.305244
1_1,Constant Potential,226260,0.200367,0.200367,-9.54E-05,0,-0.00475959,0.305031
1_1,Constant Potential,226320,0.20037,0.20037,-2.38E-05,0,-0.00476058,0.304728
1_1,Constant Potential,226380,0.20039,0.20039,-4.47E-05,0,-0.00476115,0.304649
1_1,Constant Potential,226440,0.200363,0.200363,-5.74E-05,0,-0.004762,0.304508
1_1,Constant Potential,226500,0.200368,0.200368,-1.94E-05,0,-0.00476264,0.304412
1_1,Constant Potential,226560,0.200419,0.200419,-1.35E-05,0,-0.00476292,0.304284
1_1,Constant Potential,226620,0.200389,0.200389,1.69E-05,0,-0.00476289,0.30416
1_1,Constant Potential,226680,0.200426,0.200426,3.12E-05,0,-0.00476249,0.304064
1_1,Constant Potential,226740,0.200376,0.200376,-5.32E-05,0,-0.00476267,0.304035
1_1,Constant Potential,226800,0.200415,0.200415,-2.04E-05,0,-0.00476328,0.303929
1_1,Constant Potential,226860,0.200399,0.200399,-7.95E-05,0,-0.00476412,0.303863
1_1,Constant Potential,226920,0.200406,0.200406,-0.000110533,0,-0.0047657,0.303726
1_1,Constant Potential,226980,0.200409,0.200409,-3.28E-05,0,-0.00476689,0.303513
1_1,Constant Potential,227040,0.200403,0.200403,2.43E-05,0,-0.00476696,0.30334
1_1,Constant Potential,227100,0.200447,0.200447,-0.000732581,0,-0.00477287,0.30346
1_1,Constant Potential,227160,0.200428,0.200428,-5.23E-05,0,-0.00477941,0.303139
1_1,Constant Potential,227220,0.200435,0.200435,7.54E-05,0,-0.00477921,0.302812
1_1,Constant Potential,227280,0.200456,0.200456,-4.77E-05,0,-0.00477898,0.302693
1_1,Constant Potential,227340,0.200428,0.200428,6.83E-05,0,-0.00477881,0.302471
1_1,Constant Potential,227400,0.200412,0.200412,-1.63E-05,0,-0.00477838,0.3024
1_1,Constant Potential,227460,0.200424,0.200424,-5.23E-06,0,-0.00477856,0.30217
1_1,Constant Potential,227520,0.200442,0.200442,4.75E-05,0,-0.00477821,0.302039
1_1,Constant Potential,227580,0.200461,0.200461,3.54E-06,0,-0.00477778,0.301856
1_1,Constant Potential,227640,0.200406,0.200406,-8.44E-06,0,-0.00477782,0.301783
1_1,Constant Potential,227700,0.200425,0.200425,1.97E-05,0,-0.00477773,0.301658
1_1,Constant Potential,227760,0.200418,0.200418,2.05E-06,0,-0.00477755,0.30157
1_1,Constant Potential,227820,0.200415,0.200415,6.30E-05,0,-0.004777,0.30155
1_1,Constant Potential,227880,0.200442,0.200442,-6.09E-05,0,-0.00477699,0.301609
1_1,Constant Potential,227940,0.200414,0.200414,-3.23E-05,0,-0.00477776,0.301671
1_1,Constant Potential,228000,0.200453,0.200453,-6.72E-05,0,-0.00477859,0.301504
1_1,Constant Potential,228060,0.200411,0.200411,-2.01E-05,0,-0.00477932,0.30187
1_1,Constant Potential,228120,0.20046,0.20046,-4.72E-05,0,-0.00477988,0.302049
1_1,Constant Potential,228180,0.200467,0.200467,7.75E-06,0,-0.00478021,0.30221
1_1,Constant Potential,228240,0.200429,0.200429,-3.51E-05,0,-0.00478044,0.302345
1_1,Constant Potential,228300,0.200413,0.200413,3.84E-05,0,-0.00478041,0.302459
1_1,Constant Potential,228360,0.200449,0.200449,8.69E-05,0,-0.00477937,0.302441
1_1,Constant Potential,228420,0.200438,0.200438,9.42E-05,0,-0.00477786,0.302414
1_1,Constant Potential,228480,0.200451,0.200451,1.68E-05,0,-0.00477693,0.302219
1_1,Constant Potential,228540,0.200443,0.200443,-3.31E-05,0,-0.00477707,0.302062
1_1,Constant Potential,228600,0.200438,0.200438,-2.91E-05,0,-0.00477759,0.302042
1_1,Constant Potential,228660,0.200427,0.200427,4.42E-05,0,-0.00477746,0.301876
1_1,Constant Potential,228720,0.200441,0.200441,7.54E-06,0,-0.00477703,0.301824
1_1,Constant Potential,228780,0.200475,0.200475,-6.89E-05,0,-0.00477754,0.301898
1_1,Constant Potential,228840,0.200446,0.200446,-6.67E-05,0,-0.00477867,0.30205
1_1,Constant Potential,228900,0.200459,0.200459,-7.67E-05,0,-0.00477987,0.30224
1_1,Constant Potential,228960,0.200456,0.200456,-1.99E-05,0,-0.00478067,0.302334
1_1,Constant Potential,229020,0.200428,0.200428,-0.000122353,0,-0.00478186,0.302392
1_1,Constant Potential,229080,0.200479,0.200479,-4.03E-05,0,-0.00478321,0.302589
1_1,Constant Potential,229140,0.200481,0.200481,-3.02E-05,0,-0.0047838,0.302843
1_1,Constant Potential,229200,0.200446,0.200446,-0.00016474,0,-0.00478542,0.303095
1_1,Constant Potential,229260,0.20046,0.20046,-5.48E-05,0,-0.00478725,0.303388
1_1,Constant Potential,229320,0.200446,0.200446,6.72E-05,0,-0.00478715,0.30353
1_1,Constant Potential,229380,0.200492,0.200492,-0.000105834,0,-0.00478747,0.303667
1_1,Constant Potential,229440,0.200444,0.200444,-8.41E-05,0,-0.00478905,0.303826
1_1,Constant Potential,229500,0.200424,0.200424,-8.83E-05,0,-0.00479049,0.303936
1_1,Constant Potential,229560,0.200439,0.200439,-0.000107423,0,-0.00479212,0.304026
