Step number,Step name,Elapsed Time (s),Working Electrode (V),Working Electrode vs. NHE (V),Current (mA),Current Density (mA/cm≤),Cumulative Charge (mAh),Counter Electrode (V)
1_7,Cyclic Voltammetry,1777.08,-0.622787,-0.622787,-0.388614,0,-0.137299,0.922115
1_7,Cyclic Voltammetry,1777.17,-0.621869,-0.621869,-0.398111,0,-0.137309,0.923582
1_7,Cyclic Voltammetry,1777.26,-0.620939,-0.620939,-0.395681,0,-0.137319,0.92275
1_7,Cyclic Voltammetry,1777.36,-0.620032,-0.620032,-0.385222,0,-0.137329,0.920066
1_7,Cyclic Voltammetry,1777.45,-0.619112,-0.619112,-0.384395,0,-0.137338,0.919325
1_7,Cyclic Voltammetry,1777.54,-0.618201,-0.618201,-0.38754,0,-0.137348,0.919592
1_7,Cyclic Voltammetry,1777.63,-0.617319,-0.617319,-0.382074,0,-0.137358,0.917974
1_7,Cyclic Voltammetry,1777.72,-0.61634,-0.61634,-0.376015,0,-0.137368,0.916172
1_7,Cyclic Voltammetry,1777.81,-0.615475,-0.615475,-0.375219,0,-0.137377,0.915527
1_7,Cyclic Voltammetry,1777.91,-0.614549,-0.614549,-0.378654,0,-0.137387,0.915791
1_7,Cyclic Voltammetry,1778,-0.613631,-0.613631,-0.370261,0,-0.137396,0.913596
1_7,Cyclic Voltammetry,1778.09,-0.612741,-0.612741,-0.367271,0,-0.137406,0.912429
1_7,Cyclic Voltammetry,1778.18,-0.611809,-0.611809,-0.3687,0,-0.137415,0.912291
1_7,Cyclic Voltammetry,1778.27,-0.610926,-0.610926,-0.366103,0,-0.137424,0.911311
1_7,Cyclic Voltammetry,1778.36,-0.609998,-0.609998,-0.358802,0,-0.137434,0.909315
1_7,Cyclic Voltammetry,1778.45,-0.609047,-0.609047,-0.360054,0,-0.137443,0.90905
1_7,Cyclic Voltammetry,1778.55,-0.608185,-0.608185,-0.360576,0,-0.137452,0.908761
1_7,Cyclic Voltammetry,1778.64,-0.607254,-0.607254,-0.353675,0,-0.137461,0.906797
1_7,Cyclic Voltammetry,1778.73,-0.606272,-0.606272,-0.349706,0,-0.13747,0.905474
1_7,Cyclic Voltammetry,1778.82,-0.60537,-0.60537,-0.354029,0,-0.137479,0.905936
1_7,Cyclic Voltammetry,1778.91,-0.604485,-0.604485,-0.351145,0,-0.137488,0.904903
1_7,Cyclic Voltammetry,1779,-0.603544,-0.603544,-0.342872,0,-0.137497,0.902653
1_7,Cyclic Voltammetry,1779.1,-0.602673,-0.602673,-0.341879,0,-0.137505,0.901921
1_7,Cyclic Voltammetry,1779.19,-0.601697,-0.601697,-0.345923,0,-0.137514,0.902381
1_7,Cyclic Voltammetry,1779.28,-0.600841,-0.600841,-0.339758,0,-0.137523,0.900665
1_7,Cyclic Voltammetry,1779.37,-0.5999,-0.5999,-0.335729,0,-0.137531,0.899187
1_7,Cyclic Voltammetry,1779.46,-0.599001,-0.599001,-0.335031,0,-0.13754,0.89856
1_7,Cyclic Voltammetry,1779.55,-0.598116,-0.598116,-0.335203,0,-0.137549,0.898172
1_7,Cyclic Voltammetry,1779.65,-0.597165,-0.597165,-0.329393,0,-0.137557,0.896494
1_7,Cyclic Voltammetry,1779.74,-0.596273,-0.596273,-0.327498,0,-0.137565,0.895592
1_7,Cyclic Voltammetry,1779.83,-0.595333,-0.595333,-0.329287,0,-0.137574,0.895508
1_7,Cyclic Voltammetry,1779.92,-0.594445,-0.594445,-0.325647,0,-0.137582,0.894326
1_7,Cyclic Voltammetry,1780.01,-0.593546,-0.593546,-0.319488,0,-0.13759,0.892543
1_7,Cyclic Voltammetry,1780.1,-0.592604,-0.592604,-0.320428,0,-0.137598,0.892237
1_7,Cyclic Voltammetry,1780.19,-0.591677,-0.591677,-0.320446,0,-0.137606,0.891857
1_7,Cyclic Voltammetry,1780.29,-0.590822,-0.590822,-0.316904,0,-0.137615,0.890674
1_7,Cyclic Voltammetry,1780.38,-0.589892,-0.589892,-0.311965,0,-0.137623,0.889115
1_7,Cyclic Voltammetry,1780.47,-0.58897,-0.58897,-0.311597,0,-0.137631,0.888584
1_7,Cyclic Voltammetry,1780.56,-0.588086,-0.588086,-0.312217,0,-0.137638,0.888239
1_7,Cyclic Voltammetry,1780.65,-0.587083,-0.587083,-0.307154,0,-0.137646,0.886759
1_7,Cyclic Voltammetry,1780.74,-0.586143,-0.586143,-0.305053,0,-0.137654,0.885783
1_7,Cyclic Voltammetry,1780.84,-0.585187,-0.585187,-0.305301,0,-0.137662,0.885432
1_7,Cyclic Voltammetry,1780.93,-0.584326,-0.584326,-0.302604,0,-0.13767,0.884348
1_7,Cyclic Voltammetry,1781.02,-0.583439,-0.583439,-0.299559,0,-0.137677,0.883252
1_7,Cyclic Voltammetry,1781.11,-0.582497,-0.582497,-0.297542,0,-0.137685,0.882379
1_7,Cyclic Voltammetry,1781.2,-0.581543,-0.581543,-0.297799,0,-0.137692,0.881966
1_7,Cyclic Voltammetry,1781.29,-0.580672,-0.580672,-0.294912,0,-0.1377,0.880935
1_7,Cyclic Voltammetry,1781.39,-0.579783,-0.579783,-0.29134,0,-0.137707,0.879692
1_7,Cyclic Voltammetry,1781.48,-0.578854,-0.578854,-0.290535,0,-0.137715,0.87896
1_7,Cyclic Voltammetry,1781.57,-0.577918,-0.577918,-0.289245,0,-0.137722,0.878272
1_7,Cyclic Voltammetry,1781.66,-0.577038,-0.577038,-0.286734,0,-0.13773,0.877253
1_7,Cyclic Voltammetry,1781.75,-0.576078,-0.576078,-0.283564,0,-0.137737,0.876152
1_7,Cyclic Voltammetry,1781.84,-0.575142,-0.575142,-0.285142,0,-0.137744,0.876034
1_7,Cyclic Voltammetry,1781.93,-0.57426,-0.57426,-0.281019,0,-0.137751,0.874721
1_7,Cyclic Voltammetry,1782.03,-0.573348,-0.573348,-0.276754,0,-0.137758,0.87337
1_7,Cyclic Voltammetry,1782.12,-0.572421,-0.572421,-0.277352,0,-0.137765,0.872977
1_7,Cyclic Voltammetry,1782.21,-0.571522,-0.571522,-0.277712,0,-0.137772,0.872619
1_7,Cyclic Voltammetry,1782.3,-0.570601,-0.570601,-0.273333,0,-0.137779,0.871275
1_7,Cyclic Voltammetry,1782.39,-0.569746,-0.569746,-0.2711,0,-0.137786,0.870347
1_7,Cyclic Voltammetry,1782.48,-0.56876,-0.56876,-0.270685,0,-0.137793,0.869741
1_7,Cyclic Voltammetry,1782.58,-0.567887,-0.567887,-0.269981,0,-0.1378,0.869172
1_7,Cyclic Voltammetry,1782.67,-0.566951,-0.566951,-0.265046,0,-0.137807,0.867656
1_7,Cyclic Voltammetry,1782.76,-0.565991,-0.565991,-0.264834,0,-0.137814,0.867089
1_7,Cyclic Voltammetry,1782.85,-0.565106,-0.565106,-0.266198,0,-0.13782,0.866954
1_7,Cyclic Voltammetry,1782.94,-0.564229,-0.564229,-0.261259,0,-0.137827,0.865483
1_7,Cyclic Voltammetry,1783.03,-0.563304,-0.563304,-0.255676,0,-0.137834,0.863808
1_7,Cyclic Voltammetry,1783.12,-0.562369,-0.562369,-0.259401,0,-0.13784,0.864141
1_7,Cyclic Voltammetry,1783.22,-0.561422,-0.561422,-0.257004,0,-0.137847,0.863176
1_7,Cyclic Voltammetry,1783.31,-0.560534,-0.560534,-0.251042,0,-0.137853,0.861496
1_7,Cyclic Voltammetry,1783.4,-0.559614,-0.559614,-0.253638,0,-0.13786,0.861493
1_7,Cyclic Voltammetry,1783.49,-0.558732,-0.558732,-0.254535,0,-0.137866,0.861311
1_7,Cyclic Voltammetry,1783.58,-0.557777,-0.557777,-0.247801,0,-0.137873,0.859374
1_7,Cyclic Voltammetry,1783.67,-0.556872,-0.556872,-0.245229,0,-0.137879,0.858319
1_7,Cyclic Voltammetry,1783.77,-0.555968,-0.555968,-0.247612,0,-0.137885,0.858343
1_7,Cyclic Voltammetry,1783.86,-0.555097,-0.555097,-0.246371,0,-0.137891,0.857722
1_7,Cyclic Voltammetry,1783.95,-0.554137,-0.554137,-0.239596,0,-0.137898,0.855788
1_7,Cyclic Voltammetry,1784.04,-0.553258,-0.553258,-0.240403,0,-0.137904,0.855417
1_7,Cyclic Voltammetry,1784.13,-0.55232,-0.55232,-0.24156,0,-0.13791,0.855284
1_7,Cyclic Voltammetry,1784.22,-0.551422,-0.551422,-0.236708,0,-0.137916,0.853766
1_7,Cyclic Voltammetry,1784.32,-0.550527,-0.550527,-0.233709,0,-0.137922,0.85267
1_7,Cyclic Voltammetry,1784.41,-0.549622,-0.549622,-0.23765,0,-0.137928,0.853043
1_7,Cyclic Voltammetry,1784.5,-0.548688,-0.548688,-0.233056,0,-0.137934,0.851592
1_7,Cyclic Voltammetry,1784.59,-0.547721,-0.547721,-0.227246,0,-0.13794,0.849916
1_7,Cyclic Voltammetry,1784.68,-0.546774,-0.546774,-0.228756,0,-0.137945,0.849713
1_7,Cyclic Voltammetry,1784.77,-0.545879,-0.545879,-0.232392,0,-0.137951,0.850068
1_7,Cyclic Voltammetry,1784.86,-0.544991,-0.544991,-0.224921,0,-0.137957,0.848018
1_7,Cyclic Voltammetry,1784.96,-0.544052,-0.544052,-0.222134,0,-0.137963,0.846978
1_7,Cyclic Voltammetry,1785.05,-0.543118,-0.543118,-0.224971,0,-0.137969,0.84709
1_7,Cyclic Voltammetry,1785.14,-0.542235,-0.542235,-0.224376,0,-0.137974,0.846561
1_7,Cyclic Voltammetry,1785.23,-0.541349,-0.541349,-0.219076,0,-0.13798,0.844918
1_7,Cyclic Voltammetry,1785.32,-0.540404,-0.540404,-0.216453,0,-0.137985,0.843921
1_7,Cyclic Voltammetry,1785.41,-0.5395,-0.5395,-0.218769,0,-0.137991,0.843942
1_7,Cyclic Voltammetry,1785.51,-0.538601,-0.538601,-0.217849,0,-0.137996,0.843327
1_7,Cyclic Voltammetry,1785.6,-0.537698,-0.537698,-0.211445,0,-0.138002,0.841455
1_7,Cyclic Voltammetry,1785.69,-0.536781,-0.536781,-0.212376,0,-0.138007,0.841169
1_7,Cyclic Voltammetry,1785.78,-0.535892,-0.535892,-0.213076,0,-0.138013,0.840907
1_7,Cyclic Voltammetry,1785.87,-0.53495,-0.53495,-0.209095,0,-0.138018,0.839575
1_7,Cyclic Voltammetry,1785.96,-0.534059,-0.534059,-0.206057,0,-0.138023,0.838427
1_7,Cyclic Voltammetry,1786.05,-0.533138,-0.533138,-0.206084,0,-0.138029,0.837925
1_7,Cyclic Voltammetry,1786.15,-0.532257,-0.532257,-0.206054,0,-0.138034,0.837461
1_7,Cyclic Voltammetry,1786.24,-0.531323,-0.531323,-0.203379,0,-0.138039,0.836438
1_7,Cyclic Voltammetry,1786.33,-0.53041,-0.53041,-0.20082,0,-0.138044,0.835422
1_7,Cyclic Voltammetry,1786.42,-0.529524,-0.529524,-0.201217,0,-0.138049,0.835041
1_7,Cyclic Voltammetry,1786.51,-0.528563,-0.528563,-0.198434,0,-0.138054,0.833995
1_7,Cyclic Voltammetry,1786.6,-0.527621,-0.527621,-0.197268,0,-0.138059,0.833281
1_7,Cyclic Voltammetry,1786.7,-0.526753,-0.526753,-0.19571,0,-0.138064,0.83245
1_7,Cyclic Voltammetry,1786.79,-0.52582,-0.52582,-0.193488,0,-0.138069,0.83154
1_7,Cyclic Voltammetry,1786.88,-0.524905,-0.524905,-0.192649,0,-0.138074,0.830849
1_7,Cyclic Voltammetry,1786.97,-0.524019,-0.524019,-0.191679,0,-0.138079,0.830186
1_7,Cyclic Voltammetry,1787.06,-0.523064,-0.523064,-0.188622,0,-0.138084,0.829041
1_7,Cyclic Voltammetry,1787.15,-0.522128,-0.522128,-0.189212,0,-0.138089,0.828643
1_7,Cyclic Voltammetry,1787.25,-0.521285,-0.521285,-0.187048,0,-0.138094,0.827738
1_7,Cyclic Voltammetry,1787.34,-0.520395,-0.520395,-0.185621,0,-0.138098,0.826996
1_7,Cyclic Voltammetry,1787.43,-0.519469,-0.519469,-0.183491,0,-0.138103,0.826056
1_7,Cyclic Voltammetry,1787.52,-0.518515,-0.518515,-0.183424,0,-0.138108,0.825556
1_7,Cyclic Voltammetry,1787.61,-0.517648,-0.517648,-0.181251,0,-0.138112,0.824597
1_7,Cyclic Voltammetry,1787.7,-0.516749,-0.516749,-0.178199,0,-0.138117,0.823478
1_7,Cyclic Voltammetry,1787.79,-0.515839,-0.515839,-0.178432,0,-0.138121,0.82302
1_7,Cyclic Voltammetry,1787.89,-0.514955,-0.514955,-0.179,0,-0.138126,0.822735
1_7,Cyclic Voltammetry,1787.98,-0.51406,-0.51406,-0.174548,0,-0.138131,0.821243
1_7,Cyclic Voltammetry,1788.07,-0.513112,-0.513112,-0.171426,0,-0.138135,0.820036
1_7,Cyclic Voltammetry,1788.16,-0.512196,-0.512196,-0.173863,0,-0.138139,0.819974
1_7,Cyclic Voltammetry,1788.25,-0.511289,-0.511289,-0.172477,0,-0.138144,0.819286
1_7,Cyclic Voltammetry,1788.34,-0.510381,-0.510381,-0.167911,0,-0.138148,0.817844
1_7,Cyclic Voltammetry,1788.44,-0.509398,-0.509398,-0.168046,0,-0.138152,0.81731
1_7,Cyclic Voltammetry,1788.53,-0.508458,-0.508458,-0.170085,0,-0.138157,0.817263
1_7,Cyclic Voltammetry,1788.62,-0.507576,-0.507576,-0.164683,0,-0.138161,0.815658
1_7,Cyclic Voltammetry,1788.71,-0.506632,-0.506632,-0.162409,0,-0.138165,0.814653
1_7,Cyclic Voltammetry,1788.8,-0.505724,-0.505724,-0.162477,0,-0.138169,0.814174
1_7,Cyclic Voltammetry,1788.89,-0.504834,-0.504834,-0.1619,0,-0.138173,0.81351
1_7,Cyclic Voltammetry,1788.99,-0.503925,-0.503925,-0.160537,0,-0.138177,0.812799
1_7,Cyclic Voltammetry,1789.08,-0.502993,-0.502993,-0.158365,0,-0.138181,0.811829
1_7,Cyclic Voltammetry,1789.17,-0.502079,-0.502079,-0.154971,0,-0.138185,0.810581
1_7,Cyclic Voltammetry,1789.26,-0.50115,-0.50115,-0.156723,0,-0.138189,0.810422
1_7,Cyclic Voltammetry,1789.35,-0.500271,-0.500271,-0.155523,0,-0.138193,0.809745
1_7,Cyclic Voltammetry,1789.44,-0.499297,-0.499297,-0.151928,0,-0.138197,0.808427
1_7,Cyclic Voltammetry,1789.53,-0.498426,-0.498426,-0.152103,0,-0.138201,0.807967
1_7,Cyclic Voltammetry,1789.63,-0.497551,-0.497551,-0.151443,0,-0.138205,0.807325
1_7,Cyclic Voltammetry,1789.72,-0.496619,-0.496619,-0.148304,0,-0.138209,0.806188
1_7,Cyclic Voltammetry,1789.81,-0.495671,-0.495671,-0.148099,0,-0.138213,0.805559
1_7,Cyclic Voltammetry,1789.9,-0.494779,-0.494779,-0.14497,0,-0.138216,0.804468
1_7,Cyclic Voltammetry,1789.99,-0.49386,-0.49386,-0.144644,0,-0.13822,0.803855
1_7,Cyclic Voltammetry,1790.08,-0.492977,-0.492977,-0.144828,0,-0.138224,0.803415
1_7,Cyclic Voltammetry,1790.18,-0.492115,-0.492115,-0.14234,0,-0.138227,0.802362
1_7,Cyclic Voltammetry,1790.27,-0.491148,-0.491148,-0.140182,0,-0.138231,0.80136
1_7,Cyclic Voltammetry,1790.36,-0.490254,-0.490254,-0.142799,0,-0.138235,0.801465
1_7,Cyclic Voltammetry,1790.45,-0.489306,-0.489306,-0.137356,0,-0.138238,0.79975
1_7,Cyclic Voltammetry,1790.54,-0.488353,-0.488353,-0.133657,0,-0.138242,0.798426
1_7,Cyclic Voltammetry,1790.63,-0.487487,-0.487487,-0.136208,0,-0.138245,0.798469
1_7,Cyclic Voltammetry,1790.72,-0.486592,-0.486592,-0.137157,0,-0.138248,0.798192
1_7,Cyclic Voltammetry,1790.82,-0.485641,-0.485641,-0.13056,0,-0.138252,0.796296
1_7,Cyclic Voltammetry,1790.91,-0.484761,-0.484761,-0.131388,0,-0.138255,0.79592
1_7,Cyclic Voltammetry,1791,-0.483865,-0.483865,-0.131605,0,-0.138259,0.795444
1_7,Cyclic Voltammetry,1791.09,-0.482917,-0.482917,-0.12941,0,-0.138262,0.7945
1_7,Cyclic Voltammetry,1791.18,-0.482048,-0.482048,-0.126873,0,-0.138265,0.7934
1_7,Cyclic Voltammetry,1791.27,-0.481116,-0.481116,-0.127286,0,-0.138268,0.792944
1_7,Cyclic Voltammetry,1791.37,-0.480224,-0.480224,-0.125497,0,-0.138272,0.792113
1_7,Cyclic Voltammetry,1791.46,-0.479273,-0.479273,-0.123672,0,-0.138275,0.791136
1_7,Cyclic Voltammetry,1791.55,-0.478366,-0.478366,-0.121571,0,-0.138278,0.790152
1_7,Cyclic Voltammetry,1791.64,-0.477457,-0.477457,-0.122866,0,-0.138281,0.789894
1_7,Cyclic Voltammetry,1791.73,-0.476558,-0.476558,-0.121101,0,-0.138284,0.78902
1_7,Cyclic Voltammetry,1791.82,-0.475667,-0.475667,-0.119263,0,-0.138287,0.78818
1_7,Cyclic Voltammetry,1791.92,-0.474756,-0.474756,-0.115564,0,-0.13829,0.786773
1_7,Cyclic Voltammetry,1792.01,-0.473859,-0.473859,-0.116765,0,-0.138293,0.786457
1_7,Cyclic Voltammetry,1792.1,-0.472919,-0.472919,-0.116955,0,-0.138296,0.785995
1_7,Cyclic Voltammetry,1792.19,-0.47211,-0.47211,-0.114302,0,-0.138299,0.784875
1_7,Cyclic Voltammetry,1792.28,-0.471119,-0.471119,-0.110066,0,-0.138302,0.783482
1_7,Cyclic Voltammetry,1792.37,-0.470193,-0.470193,-0.111825,0,-0.138305,0.783312
1_7,Cyclic Voltammetry,1792.46,-0.469213,-0.469213,-0.118003,0,-0.138308,0.784073
1_7,Cyclic Voltammetry,1792.56,-0.468378,-0.468378,-0.115697,0,-0.138311,0.783275
1_7,Cyclic Voltammetry,1792.65,-0.467468,-0.467468,-0.0975669,0,-0.138313,0.778668
1_7,Cyclic Voltammetry,1792.74,-0.466506,-0.466506,-0.104925,0,-0.138316,0.779518
1_7,Cyclic Voltammetry,1792.83,-0.465631,-0.465631,-0.113048,0,-0.138319,0.780859
1_7,Cyclic Voltammetry,1792.92,-0.464677,-0.464677,-0.102323,0,-0.138321,0.778101
1_7,Cyclic Voltammetry,1793.01,-0.4638,-0.4638,-0.0969832,0,-0.138324,0.776284
1_7,Cyclic Voltammetry,1793.11,-0.462843,-0.462843,-0.105789,0,-0.138326,0.777576
1_7,Cyclic Voltammetry,1793.2,-0.461967,-0.461967,-0.103951,0,-0.138329,0.776773
1_7,Cyclic Voltammetry,1793.29,-0.461056,-0.461056,-0.0959185,0,-0.138332,0.774479
1_7,Cyclic Voltammetry,1793.38,-0.460103,-0.460103,-0.0963538,0,-0.138334,0.773963
1_7,Cyclic Voltammetry,1793.47,-0.459162,-0.459162,-0.0999467,0,-0.138337,0.774188
1_7,Cyclic Voltammetry,1793.56,-0.458338,-0.458338,-0.0958117,0,-0.138339,0.772833
1_7,Cyclic Voltammetry,1793.65,-0.457382,-0.457382,-0.0923612,0,-0.138341,0.771478
1_7,Cyclic Voltammetry,1793.75,-0.456477,-0.456477,-0.0938322,0,-0.138344,0.771239
1_7,Cyclic Voltammetry,1793.84,-0.455562,-0.455562,-0.0949782,0,-0.138346,0.77096
1_7,Cyclic Voltammetry,1793.93,-0.454654,-0.454654,-0.0891619,0,-0.138349,0.769124
1_7,Cyclic Voltammetry,1794.02,-0.453727,-0.453727,-0.0888892,0,-0.138351,0.768491
1_7,Cyclic Voltammetry,1794.11,-0.452808,-0.452808,-0.0910413,0,-0.138353,0.768432
1_7,Cyclic Voltammetry,1794.2,-0.451953,-0.451953,-0.0868822,0,-0.138355,0.766997
1_7,Cyclic Voltammetry,1794.3,-0.451005,-0.451005,-0.0855448,0,-0.138358,0.766125
1_7,Cyclic Voltammetry,1794.39,-0.450039,-0.450039,-0.086811,0,-0.13836,0.765855
1_7,Cyclic Voltammetry,1794.48,-0.449135,-0.449135,-0.0844009,0,-0.138362,0.764737
1_7,Cyclic Voltammetry,1794.57,-0.448201,-0.448201,-0.0811526,0,-0.138364,0.763516
1_7,Cyclic Voltammetry,1794.66,-0.44728,-0.44728,-0.0820097,0,-0.138366,0.763098
1_7,Cyclic Voltammetry,1794.75,-0.446409,-0.446409,-0.0832086,0,-0.138368,0.762802
1_7,Cyclic Voltammetry,1794.85,-0.445491,-0.445491,-0.0786545,0,-0.13837,0.761245
1_7,Cyclic Voltammetry,1794.94,-0.444578,-0.444578,-0.0762344,0,-0.138372,0.760164
1_7,Cyclic Voltammetry,1795.03,-0.443646,-0.443646,-0.0791173,0,-0.138374,0.760154
1_7,Cyclic Voltammetry,1795.12,-0.442764,-0.442764,-0.0783926,0,-0.138376,0.759483
1_7,Cyclic Voltammetry,1795.21,-0.441823,-0.441823,-0.0737169,0,-0.138378,0.757888
1_7,Cyclic Voltammetry,1795.3,-0.440921,-0.440921,-0.0739063,0,-0.13838,0.757337
1_7,Cyclic Voltammetry,1795.39,-0.439961,-0.439961,-0.0739096,0,-0.138382,0.75678
1_7,Cyclic Voltammetry,1795.49,-0.439123,-0.439123,-0.0719584,0,-0.138384,0.755819
1_7,Cyclic Voltammetry,1795.58,-0.438199,-0.438199,-0.071239,0,-0.138386,0.755029
1_7,Cyclic Voltammetry,1795.67,-0.437286,-0.437286,-0.0690197,0,-0.138387,0.753997
1_7,Cyclic Voltammetry,1795.76,-0.43634,-0.43634,-0.0674452,0,-0.138389,0.753052
1_7,Cyclic Voltammetry,1795.85,-0.435382,-0.435382,-0.0690868,0,-0.138391,0.75287
1_7,Cyclic Voltammetry,1795.94,-0.43457,-0.43457,-0.0694388,0,-0.138393,0.752382
1_7,Cyclic Voltammetry,1796.04,-0.433644,-0.433644,-0.0631436,0,-0.138394,0.750431
1_7,Cyclic Voltammetry,1796.13,-0.432698,-0.432698,-0.0647255,0,-0.138396,0.750105
1_7,Cyclic Voltammetry,1796.22,-0.431818,-0.431818,-0.0649868,0,-0.138398,0.74963
1_7,Cyclic Voltammetry,1796.31,-0.430846,-0.430846,-0.0607947,0,-0.138399,0.748186
1_7,Cyclic Voltammetry,1796.4,-0.429825,-0.429825,-0.0597408,0,-0.138401,0.747294
1_7,Cyclic Voltammetry,1796.49,-0.428925,-0.428925,-0.0636689,0,-0.138402,0.747593
1_7,Cyclic Voltammetry,1796.58,-0.428018,-0.428018,-0.0580972,0,-0.138404,0.745833
1_7,Cyclic Voltammetry,1796.68,-0.427139,-0.427139,-0.0562628,0,-0.138405,0.744802
1_7,Cyclic Voltammetry,1796.77,-0.426197,-0.426197,-0.0582644,0,-0.138407,0.744661
1_7,Cyclic Voltammetry,1796.86,-0.425254,-0.425254,-0.0591739,0,-0.138408,0.744272
1_7,Cyclic Voltammetry,1796.95,-0.424369,-0.424369,-0.0536915,0,-0.13841,0.742471
1_7,Cyclic Voltammetry,1797.04,-0.4235,-0.4235,-0.0529748,0,-0.138411,0.741595
1_7,Cyclic Voltammetry,1797.13,-0.422559,-0.422559,-0.0546043,0,-0.138412,0.741363
1_7,Cyclic Voltammetry,1797.23,-0.421626,-0.421626,-0.0547971,0,-0.138414,0.740856
1_7,Cyclic Voltammetry,1797.32,-0.4207,-0.4207,-0.0489379,0,-0.138415,0.739041
1_7,Cyclic Voltammetry,1797.41,-0.419782,-0.419782,-0.0488438,0,-0.138416,0.738333
1_7,Cyclic Voltammetry,1797.5,-0.418885,-0.418885,-0.0514917,0,-0.138418,0.738343
1_7,Cyclic Voltammetry,1797.59,-0.418001,-0.418001,-0.0499481,0,-0.138419,0.737422
1_7,Cyclic Voltammetry,1797.68,-0.417055,-0.417055,-0.0437161,0,-0.13842,0.735463
1_7,Cyclic Voltammetry,1797.78,-0.416123,-0.416123,-0.0469933,0,-0.138421,0.735538
1_7,Cyclic Voltammetry,1797.87,-0.415267,-0.415267,-0.0490064,0,-0.138423,0.735417
1_7,Cyclic Voltammetry,1797.96,-0.414325,-0.414325,-0.0428288,0,-0.138424,0.733497
1_7,Cyclic Voltammetry,1798.05,-0.413427,-0.413427,-0.0403905,0,-0.138425,0.732307
1_7,Cyclic Voltammetry,1798.14,-0.412504,-0.412504,-0.0457345,0,-0.138426,0.732863
1_7,Cyclic Voltammetry,1798.23,-0.411612,-0.411612,-0.0424654,0,-0.138427,0.731649
1_7,Cyclic Voltammetry,1798.32,-0.410662,-0.410662,-0.0370078,0,-0.138428,0.729785
1_7,Cyclic Voltammetry,1798.42,-0.409715,-0.409715,-0.0390901,0,-0.138429,0.729609
1_7,Cyclic Voltammetry,1798.51,-0.408837,-0.408837,-0.0432828,0,-0.13843,0.729901
1_7,Cyclic Voltammetry,1798.6,-0.407933,-0.407933,-0.03614,0,-0.138431,0.727772
1_7,Cyclic Voltammetry,1798.69,-0.406964,-0.406964,-0.0347523,0,-0.138432,0.726794
1_7,Cyclic Voltammetry,1798.78,-0.406053,-0.406053,-0.037748,0,-0.138433,0.726854
1_7,Cyclic Voltammetry,1798.87,-0.405197,-0.405197,-0.0369991,0,-0.138434,0.726181
1_7,Cyclic Voltammetry,1798.97,-0.404277,-0.404277,-0.0319472,0,-0.138435,0.724413
1_7,Cyclic Voltammetry,1799.06,-0.403359,-0.403359,-0.0329279,0,-0.138435,0.723992
1_7,Cyclic Voltammetry,1799.15,-0.402448,-0.402448,-0.0339677,0,-0.138436,0.72361
1_7,Cyclic Voltammetry,1799.24,-0.401525,-0.401525,-0.0323395,0,-0.138437,0.722663
1_7,Cyclic Voltammetry,1799.33,-0.400569,-0.400569,-0.0286075,0,-0.138438,0.721145
1_7,Cyclic Voltammetry,1799.42,-0.399648,-0.399648,-0.0306784,0,-0.138439,0.720948
1_7,Cyclic Voltammetry,1799.52,-0.398828,-0.398828,-0.0306932,0,-0.138439,0.720396
1_7,Cyclic Voltammetry,1799.61,-0.397884,-0.397884,-0.0257743,0,-0.13844,0.71869
1_7,Cyclic Voltammetry,1799.7,-0.396948,-0.396948,-0.0268719,0,-0.138441,0.718273
1_7,Cyclic Voltammetry,1799.79,-0.396041,-0.396041,-0.0280957,0,-0.138442,0.71798
1_7,Cyclic Voltammetry,1799.88,-0.395148,-0.395148,-0.0258099,0,-0.138442,0.716861
1_7,Cyclic Voltammetry,1799.97,-0.394223,-0.394223,-0.0234301,0,-0.138443,0.715746
1_7,Cyclic Voltammetry,1800.06,-0.393296,-0.393296,-0.0231802,0,-0.138443,0.714996
1_7,Cyclic Voltammetry,1800.16,-0.392328,-0.392328,-0.0241871,0,-0.138444,0.714628
1_7,Cyclic Voltammetry,1800.25,-0.391468,-0.391468,-0.0204477,0,-0.138445,0.713204
1_7,Cyclic Voltammetry,1800.34,-0.390447,-0.390447,-0.0177589,0,-0.138445,0.7119
1_7,Cyclic Voltammetry,1800.43,-0.389569,-0.389569,-0.0223943,0,-0.138446,0.712225
1_7,Cyclic Voltammetry,1800.52,-0.38868,-0.38868,-0.0205136,0,-0.138446,0.711302
1_7,Cyclic Voltammetry,1800.61,-0.387793,-0.387793,-0.0150553,0,-0.138447,0.709481
1_7,Cyclic Voltammetry,1800.71,-0.386819,-0.386819,-0.0190922,0,-0.138447,0.709642
1_7,Cyclic Voltammetry,1800.8,-0.385917,-0.385917,-0.0183923,0,-0.138448,0.708961
1_7,Cyclic Voltammetry,1800.89,-0.384988,-0.384988,-0.0129522,0,-0.138448,0.707132
1_7,Cyclic Voltammetry,1800.98,-0.384059,-0.384059,-0.0149767,0,-0.138448,0.706822
1_7,Cyclic Voltammetry,1801.07,-0.383182,-0.383182,-0.0173378,0,-0.138449,0.706754
1_7,Cyclic Voltammetry,1801.16,-0.382284,-0.382284,-0.0103098,0,-0.138449,0.704652
1_7,Cyclic Voltammetry,1801.25,-0.381312,-0.381312,-0.0103709,0,-0.138449,0.70388
1_7,Cyclic Voltammetry,1801.35,-0.380404,-0.380404,-0.0155551,0,-0.13845,0.704427
